Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1996,Children,Robert Miles,20,trance,dance / electronic
1996,"Closer To Free (From ""Party Of Five"")",BoDeans,20,rock,rock
1996,Come With Me,Shai,20,rnb,r&b / soul
1996,Comedown,Bush,20,grunge,rock
1996,"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,20,r&b,r&b / soul
1996,Cumbersome,Seven Mary Three,20,alternative rock,rock
1996,Danger,Blahzay Blahzay,20,hip-hop,hip hop / rap
1996,Diggin' On You,TLC,20,rnb,r&b / soul
1996,Do You Sleep?,Lisa Loeb & Nine Stories,20,singer-songwriter,folk / acoustic
1996,Doin It,LL Cool J,20,hip-hop,hip hop / rap
1996,Don't Cry,Seal,20,soul,r&b / soul
1996,Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley,20,rnb,r&b / soul
1996,Dreaming Of You,Selena,20,latin,latin
1996,Elevators (Me & You),OutKast,20,hip-hop,hip hop / rap
1996,Feels So Good (Show Me Your Love),Lina Santiago,20,freestyle music,dance / electronic
1996,Fu-Gee-La,Fugees,20,hip-hop,hip hop / rap
1996,Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,20,hip-hop,hip hop / rap
1996,Glycerine,Bush,20,grunge,rock
1996,"Guilty (From ""Seven"")",Gravity Kills,20,industrial,rock
1996,Hay,Crucial Conflict,20,rap,hip hop / rap
1996,I Can't Sleep Baby (If I),R. Kelly,20,rnb,r&b / soul
1996,I Got Id/Long Road,Pearl Jam,20,grunge,rock
1996,"I Like (From ""The Nutty Professor"")",Montell Jordan Featuring Slick Rick,20,rnb,r&b / soul
1996,"I Miss You (Come Back Home) (From ""New York Undercover"")",Monifah,20,rnb,r&b / soul
1996,I Want To Come Over,Melissa Etheridge,20,rock,rock
1996,I Will Remember You,Sarah McLachlan,20,singer-songwriter,folk / acoustic
1996,I Will Survive,Chantay Savage,20,soul,r&b / soul
1996,I'd Lie For You (And That's The Truth),Meat Loaf,20,rock,rock
1996,I'll Be There For You/This House Is Not A Home,The Rembrandts,20,rock,rock
1996,If I Ruled The World,Nas,20,hip-hop,hip hop / rap
1996,In The Meantime,Spacehog,20,alternative,rock
1996,It's All Coming Back To Me Now,Celine Dion,20,pop,pop
1996,Jealousy,Natalie Merchant,20,folk,folk / acoustic
1996,Jellyhead,Crush,20,rnb,r&b / soul
1996,Lady,D'Angelo,20,soul,r&b / soul
1996,Love U 4 Life,Jodeci,20,rnb,r&b / soul
1996,"Machinehead (From ""Fear"")",Bush,20,grunge,rock
1996,Magic Carpet Ride,The Mighty Dub Katz,20,house,dance / electronic
1996,"Natural One (From ""Kids"")",Folk Implosion,20,lo-fi,rock
1996,No One Else,Total,20,russian,rock
1996,"Not Gon' Cry (From ""Waiting To Exhale"")",Mary J. Blige,20,rnb,r&b / soul
1996,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,20,rock,rock
1996,Only Happy When It Rains,Garbage,20,rock,rock
1996,Pretty Girl,Jon B,20,rnb,r&b / soul
1996,Reach,Gloria Estefan,20,latin,latin
1996,Ready To Go,Republica,20,alternative,rock
1996,Release Me,Angelina,20,freestyle,dance / electronic
1996,Ridin' Low,L.A.D.,20,los angeles,hip hop / rap
1996,Sentimental,Deborah Cox,20,rnb,r&b / soul
1996,Sexual Healing,Max-A-Million,20,reggae,reggae
1996,Solitude,Edwin McCain,20,singer-songwriter,folk / acoustic
1996,Soon As I Get Home,Faith Evans,20,rnb,r&b / soul
1996,Stupid Girl,Garbage,20,rock,rock
1996,Tha Crossroads,Bone Thugs-N-Harmony,20,hip-hop,hip hop / rap
1996,That Girl,Maxi Priest Featuring Shaggy,20,reggae,reggae
1996,The Things That You Do,Gina Thompson,20,soul,r&b / soul
1996,"Theme From Mission: Impossible (From ""Mission: Impossible"")",Adam Clayton & Larry Mullen,20,soundtrack,soundtrack
1996,Tonite's Tha Night,Kris Kross,20,hip-hop,hip hop / rap
1996,"Touch Me Tease Me (From ""The Nutty Professor"")",Case Featuring Foxxy Brown,20,rnb,r&b / soul
1996,"Touch Myself (From ""Fled"")",T-Boz,20,rnb,r&b / soul
1996,Tres Delinquentes,Delinquent Habits,20,hip-hop,hip hop / rap
1996,Tucker's Town,Hootie & The Blowfish,20,rock,rock
1996,Until It Sleeps,Metallica,20,metallica,rock
1996,Use Your Heart,SWV,20,rnb,r&b / soul
1996,We've Got It Goin' On,Backstreet Boys,20,pop,pop
1996,Where Ever You Are,Terry Ellis,20,rnb,r&b / soul
1996,Who Can I Run To,Xscape,20,rnb,r&b / soul
1996,Who Do U Love,Deborah Cox,20,rnb,r&b / soul
1996,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Whitney Houston,20,pop,pop
1996,Why I Love You So Much/Ain't Nobody,Monica,20,rnb,r&b / soul
1996,Wonderwall,Oasis,20,britpop,rock
1996,Woo-Hah!! Got You All In Check/Everything Remains Raw,Busta Rhymes,20,hip-hop,hip hop / rap
1996,You Are Not Alone,Michael Jackson,20,pop,pop
1996,You Remind Me Of Something,R. Kelly,20,rnb,r&b / soul
1996,You'll See,Madonna,20,pop,pop
1996,You're The One,SWV,20,rnb,r&b / soul
1996,Automatic Lover (Call For Love),Real McCoy,19,eurodance,dance / electronic
1996,Dreamer,Livin' Joy,19,house,dance / electronic
1996,Fastlove,George Michael,19,pop,pop
1996,Flood,Jars of Clay,19,christian,rock
1996,"Last Night (From ""The Nutty Professor"")",Az Yet,19,rnb,r&b / soul
1996,Where It's At,Beck,19,alternative,rock
1996,You,Monifah,19,rnb,r&b / soul
1996,Ascension (Don't Ever Wonder),Maxwell,18,soul,r&b / soul
1996,Blackberry Molasses,Mista,18,drum and bass,pop
1996,Cruisin',D'Angelo,18,soul,r&b / soul
1996,Get On Up,Jodeci,18,rnb,r&b / soul
1996,Hit Me Off,New Edition,18,rnb,r&b / soul
1996,Hooked On You,Silk,18,rnb,r&b / soul
1996,If Your Girl Only Knew,Aaliyah,18,rnb,r&b / soul
1996,Incarcerated Scarfaces/Ice Cream,Raekwon,18,hip-hop,hip hop / rap
1996,"It's All The Way Live (Now) (From ""Eddie"")",Coolio,18,rap,hip hop / rap
1996,Key West Intermezzo (I Saw You First),John Mellencamp,18,rock,rock
1996,Let's Make A Night To Remember,Bryan Adams,18,rock,rock
1996,Renee,Lost Boyz,18,hip-hop,hip hop / rap
1996,"Tell Me (From ""Eddie"")",Dru Hill,18,rnb,r&b / soul
1996,Throw Your Set In The Air,Cypress Hill,18,hip-hop,hip hop / rap
1996,Where Do U Want Me To Put It,Solo,18,singer-songwriter,folk / acoustic
1996,Lucky Love,Ace of Base,17,pop,pop
1996,Mouth,Merril Bainbridge,17,pop,pop
1996,Pony,Ginuwine,17,rnb,r&b / soul
1996,Stayin' Alive,N-Trance,17,dance,dance / electronic
1996,Tell Me (I'll Be Around),Shades,17,halftime,hip hop / rap
1996,Tonight Is The Night,Le Click,17,eurodance,dance / electronic
1996,What Kind Of Man Would I Be,Mint Condition,17,rnb,r&b / soul
1996,Ain't Nobody/Kissing You,Faith Evans,16,rnb,r&b / soul
1996,Amish Paradise,"""Weird Al"" Yankovic",16,comedy,rock
1996,Do You Want To/Can't Hang,Xscape Featuring MC Lyte,16,rnb,r&b / soul
1996,I'll Never Stop Loving You,J'Son,16,pop,pop
1996,It Matters To Me,Faith Hill,16,country,country
1996,Let's Play House,Tha Dogg Pound Featuring Michel'le,16,g-funk,hip hop / rap
1996,"Scarred (From ""Eddie"")",Luke,16,french,rock
1996,Steelo,702,16,rnb,r&b / soul
1996,Throw Your Hands Up,L.V.,16,dubstep,r&b / soul
1996,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,Shania Twain,15,country,country
1996,Ain't Nuthin' But A She Thing,Salt-N-Pepa,15,hip-hop,hip hop / rap
1996,Don't Wanna Lose You,Lionel Richie,15,soul,r&b / soul
1996,If It Makes You Happy,Sheryl Crow,15,rock,rock
1996,Let's Get The Mood Right,Johnny Gill,15,rnb,r&b / soul
