Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2021,Blinding Lights,The Weeknd,90,synthwave,pop
2021,I Hope,Gabby Barrett Featuring Charlie Puth,62,country,country
2021,Levitating,Dua Lipa,60,pop,pop
2021,Before You Go,Lewis Capaldi,52,indie pop,rock
2021,Go Crazy,Chris Brown & Young Thug,52,rnb,r&b / soul
2021,Mood,24kGoldn Featuring iann dior,52,hip-hop,hip hop / rap
2021,Save Your Tears,The Weeknd & Ariana Grande,52,pop,pop
2021,All I Want For Christmas Is You,Mariah Carey,50,pop,pop
2021,Heat Waves,Glass Animals,49,indie,rock
2021,Forever After All,Luke Combs,45,country,country
2021,Rockin' Around The Christmas Tree,Brenda Lee,44,country,country
2021,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,43,drill,hip hop / rap
2021,Rockstar,DaBaby Featuring Roddy Ricch,42,rap,hip hop / rap
2021,What You Know Bout Love,Pop Smoke,42,pop smoke,hip hop / rap
2021,Jingle Bell Rock,Bobby Helms,41,country,country
2021,Watermelon Sugar,Harry Styles,39,pop,pop
2021,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",38,pop,pop
2021,Without You,The Kid Laroi,38,hip-hop,hip hop / rap
2021,You Broke Me First.,Tate McRae,38,pop,pop
2021,Kiss Me More,Doja Cat Featuring SZA,36,pop,pop
2021,Bang!,AJR,35,indie pop,pop
2021,Montero (Call Me By Your Name),Lil Nas X,34,pop rap,pop
2021,Starting Over,Chris Stapleton,34,country,country
2021,Dynamite,BTS,32,pop,pop
2021,Good 4 U,Olivia Rodrigo,32,pop rock,rock
2021,More Than My Hometown,Morgan Wallen,32,country pop,country
2021,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",31,jazz,jazz
2021,Best Friend,Saweetie Featuring Doja Cat,30,hip-hop,hip hop / rap
2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,30,pop,pop
2021,Chasing After You,Ryan Hurd With Maren Morris,29,country,country
2021,Deja Vu,Olivia Rodrigo,29,pop,pop
2021,Heartbreak Anniversary,Giveon,29,rnb,r&b / soul
2021,Laugh Now Cry Later,Drake Featuring Lil Durk,29,hip-hop,hip hop / rap
2021,Lemonade,Internet Money & Gunna Featuring Don Toliver & Nav,29,rap,hip hop / rap
2021,Positions,Ariana Grande,29,pop,pop
2021,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,28,rnb,r&b / soul
2021,Astronaut In The Ocean,Masked Wolf,28,rap,hip hop / rap
2021,Drivers License,Olivia Rodrigo,28,batch-test,pop
2021,Need To Know,Doja Cat,28,pop rap,pop
2021,Wockesha,Moneybagg Yo,28,rap,hip hop / rap
2021,Fancy Like,Walker Hayes,27,country,country
2021,Kings & Queens,Ava Max,27,pop,pop
2021,Therefore I Am,Billie Eilish,27,alt-pop,pop
2021,Bad Habits,Ed Sheeran,26,pop,pop
2021,It's The Most Wonderful Time Of The Year,Andy Williams,26,pop,pop
2021,On Me,Lil Baby,26,rap,hip hop / rap
2021,A Holly Jolly Christmas,Burl Ives,25,folk,folk / acoustic
2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,25,pop rock,rock
2021,Better Together,Luke Combs,25,country,country
2021,Good Time,Niko Moon,25,country,country
2021,Holy,Justin Bieber Featuring Chance the Rapper,25,pop,pop
