Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1991,Hole Hearted,Extreme,20,hard rock,rock
1991,How Can I Ease The Pain,Lisa Fischer,20,soul,r&b / soul
1991,I Adore Mi Amor,Color Me Badd,20,pop,pop
1991,I'll Give All My Love To You,Keith Sweat,20,rnb,r&b / soul
1991,Impulsive,Wilson Phillips,20,pop,pop
1991,Just Want To Hold You,Jasmine Guy,20,pop,pop
1991,Romantic,Karyn White,20,soul,r&b / soul
1991,Sensitivity,Ralph Tresvant,20,rnb,r&b / soul
1991,Something To Talk About,Bonnie Raitt,20,blues,blues
1991,The One And Only,Chesney Hawkes,20,pop,pop
1991,Too Many Walls,Cathy Dennis,20,pop,pop
1991,Touch Me (All Night Long),Cathy Dennis,20,pop,pop
1991,"""Just The Way It Is, Baby""",The Rembrandts,19,rock,rock
1991,3 A.M. Eternal,The KLF,19,electronic,dance / electronic
1991,Cherry Pie,Warrant,19,hair metal,rock
1991,Coming Out Of The Dark,Gloria Estefan,19,latin,latin
1991,Crazy,Seal,19,soul,r&b / soul
1991,Enter Sandman,Metallica,19,metallica,rock
1991,Every Heartbeat,Amy Grant,19,pop,pop
1991,Hippychick,Soho,19,dance,dance / electronic
1991,I Don't Wanna Cry,Mariah Carey,19,pop,pop
1991,I Saw Red,Warrant,19,hard rock,rock
1991,I'm Your Baby Tonight,Whitney Houston,19,pop,pop
1991,I've Been Thinking About You,Londonbeat,19,pop,pop
1991,It Ain't Over 'til It's Over,Lenny Kravitz,19,rock,rock
1991,Joyride,Roxette,19,pop,pop
1991,Let's Talk About Sex,Salt-N-Pepa,19,hip-hop,hip hop / rap
1991,Love Makes Things Happen,Pebbles,19,rnb,r&b / soul
1991,On The Way Up,Elisa Fiorillo,19,jazz,jazz
1991,Real Real Real,Jesus Jones,19,alternative,rock
1991,Rush Rush,Paula Abdul,19,pop,pop
1991,So Close,Daryl Hall  John Oates,19,pop,pop
1991,Someday,Mariah Carey,19,pop,pop
1991,Together Forever,Lisette Melendez,19,freestyle,pop
1991,You're In Love,Wilson Phillips,19,pop,pop
1991,"""Time, Love And Tenderness""",Michael Bolton,18,pop,pop
1991,Deeper Shade Of Soul,Urban Dance Squad,18,crossover,hip hop / rap
1991,Emotions,Mariah Carey,18,pop,pop
1991,Fading Like A Flower (Every Time You Leave),Roxette,18,pop,pop
1991,For You,The Outfield,18,rock,rock
1991,I Touch Myself,Divinyls,18,new wave,rock
1991,I'm Not In Love,Will to Power,18,pop,pop
1991,Piece Of My Heart,Tara Kemp,18,pop,pop
1991,Power Of Love/Love Power,Luther Vandross,18,soul,r&b / soul
1991,Pray,M.C. Hammer,18,hip-hop,hip hop / rap
1991,Rhythm Of My Heart,Rod Stewart,18,classic rock,rock
1991,Rico Suave,Gerardo,18,latin,latin
1991,Sadeness Part 1,Enigma,18,new age,dance / electronic
1991,Strike It Up,Black Box,18,dance,dance / electronic
1991,Summertime,D.J. Jazzy Jeff & The Fresh Prince,18,hip-hop,hip hop / rap
1991,Written All Over Your Face,The Rude Boys,18,ska,reggae
1991,I Wonder Why,Curtis Stigers,17,jazz,jazz
1991,I'll Do 4 U,Father M.C.,17,rnb,r&b / soul
1991,Love Is A Wonderful Thing,Michael Bolton,17,pop,pop
1991,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,17,rock,rock
1991,More Than Ever,Nelson,17,hard rock,rock
1991,Never Gonna Let You Down,Surface,17,japanese,pop
1991,O.P.P.,Naughty by Nature,17,hip-hop,hip hop / rap
1991,P.A.S.S.I.O.N.,Rhythm Syndicate,17,trance,dance / electronic
1991,Play That Funky Music,Vanilla Ice,17,rap,hip hop / rap
1991,Playground,Another Bad Creation,17,rap,hip hop / rap
1991,Silent Lucidity,Queensryche,17,progressive metal,rock
1991,The Motown Song,Rod Stewart,17,classic rock,rock
1991,Unforgettable,Natalie Cole,17,jazz,jazz
1991,Waiting For Love,Alias,17,hip-hop,hip hop / rap
1991,Walk Through Fire,Bad Company,17,classic rock,rock
1991,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,16,rap,hip hop / rap
1991,Can't Stop This Thing We Started,Bryan Adams,16,rock,rock
1991,Fairweather Friend,Johnny Gill,16,rnb,r&b / soul
1991,Freedom,George Michael,16,pop,pop
1991,Gypsy Woman (She's Homeless),Crystal Waters,16,house,dance / electronic
1991,It's A Shame (My Sister),Monie Love Featuring True Image,16,hip-hop,hip hop / rap
1991,Justify My Love,Madonna,16,pop,pop
1991,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,16,pop,pop
1991,Love At First Sight,Styx,16,classic rock,rock
1991,Lyin' To Myself,David Cassidy,16,pop,pop
1991,Mama Said Knock You Out,LL Cool J,16,hip-hop,hip hop / rap
1991,"Miracle (From ""Young Guns II"")",Jon Bon Jovi,16,rock,rock
1991,Moneytalks,AC/DC,16,hard rock,rock
1991,My Love Is A Fire,Donny Osmond,16,pop,pop
1991,New York Minute,Don Henley,16,classic rock,rock
1991,She Talks To Angels,The Black Crowes,16,southern rock,rock
1991,The Promise Of A New Day,Paula Abdul,16,pop,pop
1991,The Shoop Shoop Song (It's In His Kiss),Cher,16,pop,pop
1991,Think,Information Society,16,synthpop,pop
1991,You Don't Have To Go Home Tonight,The Triplets,16,pop rock,rock
1991,A Better Love,Londonbeat,15,pop,pop
1991,All This Time,Sting,15,rock,rock
1991,B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,15,rnb,r&b / soul
1991,Can You Stop The Rain,Peabo Bryson,15,soul,r&b / soul
1991,Candy,Iggy Pop With Kate Pierson,15,punk,rock
1991,Don't Cry,Guns N' Roses,15,hard rock,rock
1991,Got A Love For You,Jomanda,15,house,dance / electronic
1991,Hard To Handle,The Black Crowes,15,southern rock,rock
1991,House Full Of Reasons,Jude Cole,15,rock,rock
1991,I Wanna Get With U,Guy,15,new jack swing,r&b / soul
1991,I'll Be By Your Side,Stevie B,15,freestyle,pop
1991,It Never Rains (In Southern California),Tony! Toni! Tone!,15,soul,r&b / soul
1991,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,15,rnb,r&b / soul
1991,Let's Chill,Guy,15,new jack swing,r&b / soul
1991,Love And Understanding,Cher,15,pop,pop
1991,Love. . .Thy Will Be Done,Martika,15,pop,pop
1991,"Nights Like This (From ""The Five Heartbeats"")",After 7,15,rnb,r&b / soul
1991,One And Only Man,Steve Winwood,15,classic rock,rock
1991,Rush,Big Audio,15,electronic,dance / electronic
1991,Save Some Love,Keedy,15,pop,pop
1991,Set The Night To Music,Roberta Flack With Maxi Priest,15,soul,r&b / soul
1991,Shiny Happy People,R.E.M.,15,rock,rock
1991,The Sound Of Your Voice,38 Special,15,southern rock,rock
1991,What Comes Naturally,Sheena Easton,15,pop,pop
1991,You Could Be Mine,Guns N' Roses,15,hard rock,rock
1991,A Day In My Life (Without You),Lisette Melendez,14,freestyle,pop
1991,Finally,CeCe Peniston,14,dance,dance / electronic
1991,Gentle,Dino,14,house,dance / electronic
1991,Groovy Train,The Farm,14,madchester,rock
1991,Here Comes The Hammer,M.C. Hammer,14,hip-hop,hip hop / rap
1991,Hey Donna,Rhythm Syndicate,14,trance,dance / electronic
1991,I Don't Know Anybody Else,Black Box,14,dance,dance / electronic
1991,Just Like You,Robbie Nevil,14,pop,pop
1991,Learning To Fly,Tom Petty And The Heartbreakers,14,classic rock,rock
