Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1987,Stand By Me,Ben E. King,35,soul,r&b / soul
1987,You Can Call Me Al,Paul Simon,29,pop,pop
1987,Only In My Dreams,Debbie Gibson,28,pop,pop
1987,Heart And Soul,T'Pau,27,pop,pop
1987,Here I Go Again,Whitesnake,27,hard rock,rock
1987,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,26,pop,pop
1987,The Lady In Red,Chris de Burgh,26,pop,pop
1987,You Got It All,The Jets,26,pop,pop
1987,In My Dreams,REO Speedwagon,25,classic rock,rock
1987,Meet Me Half Way,Kenny Loggins,25,rock,rock
1987,Nothing's Gonna Change My Love For You,Glenn Medeiros,25,pop,pop
1987,Don't Dream It's Over,Crowded House,24,pop,pop
1987,Every Little Kiss,Bruce Hornsby & The Range,24,classic rock,rock
1987,You Give Love A Bad Name,Bon Jovi,24,rock,rock
1987,Big Time,Peter Gabriel,23,progressive rock,rock
1987,C'est La Vie,Robbie Nevil,23,pop,pop
1987,I'll Be Over You,Toto,23,rock,rock
1987,Rock Steady,The Whispers,23,soul,r&b / soul
1987,Take Me Home Tonight,Eddie Money,23,classic rock,rock
1987,The Finer Things,Steve Winwood,23,classic rock,rock
1987,Touch Me (I Want Your Body),Samantha Fox,23,pop,pop
1987,U Got The Look,Prince,23,funk,r&b / soul
1987,Walk Like An Egyptian,The Bangles,23,pop,pop
1987,Will You Still Love Me?,Chicago,23,classic rock,rock
1987,Always,Atlantic Starr,22,soul,r&b / soul
1987,Brand New Lover,Dead or Alive,22,new wave,rock
1987,I Didn't Mean To Turn You On,Robert Palmer,22,rock,rock
1987,Nothing's Gonna Stop Us Now,Starship,22,pop,pop
1987,Shake You Down,Gregory Abbott,22,soul,r&b / soul
1987,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,22,pop,pop
1987,Songbird,Kenny G,22,jazz,jazz
1987,Sweet Love,Anita Baker,22,soul,r&b / soul
1987,The Way It Is,Bruce Hornsby & The Range,22,classic rock,rock
1987,Alone,Heart,21,classic rock,rock
1987,At This Moment,Billy Vera & The Beaters,21,pop,pop
1987,Back In The High Life Again,Steve Winwood,21,classic rock,rock
1987,Breakout,Swing Out Sister,21,pop,pop
1987,Don't Disturb This Groove,The System,21,anarcho-punk,rock
1987,Don't Mean Nothing,Richard Marx,21,pop,pop
