Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2009,Sideways,Dierks Bentley,20,country,country
2009,Small Town USA,Justin Moore,20,country,country
2009,Smile,Uncle Kracker,20,rock,rock
2009,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,20,hip-hop,hip hop / rap
2009,Sweet Thing,Keith Urban,20,country,country
2009,Then,Brad Paisley,20,country,country
2009,Toes,Zac Brown Band,20,country,country
2009,Turn My Swag On,Soulja Boy Tell'em,20,hip-hop,hip hop / rap
2009,Untouched,The Veronicas,20,pop,pop
2009,Whatever It Is,Zac Brown Band,20,country,country
2009,You're A Jerk,New Boyz,20,hip-hop,hip hop / rap
2009,Ain't I,Yung L.A. Featuring Young Dro & T.I.,19,rap,hip hop / rap
2009,Already Gone,Sugarland,19,country,country
2009,Boots On,Randy Houser,19,country,country
2009,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,19,rnb,r&b / soul
2009,Come Back To Me,David Cook,19,rock,rock
2009,Country Boy,Alan Jackson,19,country,country
2009,Evacuate The Dancefloor,Cascada,19,dance,dance / electronic
2009,Gettin' You Home,Chris Young,19,country,country
2009,Krazy,Pitbull Featuring Lil Jon,19,hip-hop,hip hop / rap
2009,Need You Now,Lady Antebellum,19,country,country
2009,Only You Can Love Me This Way,Keith Urban,19,country,country
2009,Party In The U.S.A.,Miley Cyrus,19,pop,pop
2009,Whatcha Say,Jason Derulo,19,rnb,r&b / soul
2009,"""You're Gonna Go Far, Kid""",The Offspring,18,punk rock,rock
2009,Boyfriend #2,Pleasure P,18,rnb,r&b / soul
2009,Careless Whisper,Seether,18,alternative rock,rock
2009,Down The Road,Kenny Chesney With Mac McAnally,18,country,country
2009,Fireflies,Owl City,18,electronic,dance / electronic
2009,I Do Not Hook Up,Kelly Clarkson,18,pop,pop
2009,I Told You So,Carrie Underwood Featuring Randy Travis,18,country,country
2009,In Color,Jamey Johnson,18,country,country
2009,Just Like Me,Jamie Foxx Featuring T.I.,18,rnb,r&b / soul
2009,Keeps Gettin' Better,Christina Aguilera,18,pop,pop
2009,Replay,Iyaz,18,pop,pop
2009,Right Here (Departed),Brandy,18,rnb,r&b / soul
2009,Show Me What I'm Looking For,Carolina Liar,18,indie rock,rock
2009,Successful,Drake Featuring Trey Songz & Lil Wayne,18,hip-hop,hip hop / rap
2009,Sugar,Flo Rida Featuring Wynter,18,hip-hop,hip hop / rap
2009,Summer Nights,Rascal Flatts,18,country,country
2009,Always Strapped,Birdman Featuring Lil Wayne,17,hip-hop,hip hop / rap
2009,Bad Girlfriend,Theory Of A Deadman,17,alternative rock,rock
2009,Ego,Beyonce,17,rnb,r&b / soul
2009,Here,Rascal Flatts,17,country,country
2009,I Love College,Asher Roth,17,hip-hop,hip hop / rap
2009,Living For The Night,George Strait,17,country,country
2009,One In Every Crowd,Montgomery Gentry,17,country,country
2009,Paparazzi,Lady Gaga,17,pop,pop
2009,Rehab,Rihanna,17,pop,pop
2009,T-Shirt,Shontelle,17,rnb,r&b / soul
2009,Trading Places,Usher,17,rnb,r&b / soul
2009,American Ride,Toby Keith,16,country,country
2009,Be On You,Flo Rida Featuring Ne-Yo,16,hip-hop,hip hop / rap
2009,Do I,Luke Bryan,16,country,country
2009,Fifteen,Taylor Swift,16,country,country
2009,Goodbye,Kristinia DeBarge,16,pop,pop
2009,Here Comes Goodbye,Rascal Flatts,16,country,country
2009,I Don't Care,Apocalyptica Featuring Adam Gontier,16,symphonic metal,rock
2009,I Need A Girl,Trey Songz,16,rnb,r&b / soul
2009,I Will Not Bow,Breaking Benjamin,16,rock,rock
2009,I'm Alive,Kenny Chesney With Dave Matthews,16,country,country
2009,Last Chance,Ginuwine,16,rnb,r&b / soul
2009,Love Your Love The Most,Eric Church,16,country,country
2009,Start A Band,Brad Paisley Duet With Keith Urban,16,country,country
2009,Wasted,Gucci Mane Featuring Plies Or OJ da Juiceman,16,hip-hop,hip hop / rap
2009,Welcome To The Future,Brad Paisley,16,country,country
2009,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,16,rap,hip hop / rap
2009,All Summer Long,The Rock Heroes,15,kid rock,rock
2009,Break,Three Days Grace,15,alternative rock,rock
2009,Broken,Lifehouse,15,rock,rock
2009,Bust Your Windows,Jazmine Sullivan,15,rnb,r&b / soul
2009,Don't Think I Can't Love You,Jake Owen,15,country,country
