Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1981,Switchin' To Glide/This Beat Goes On,The Kings,23,canada,rock
1981,The Breakup Song (They Don't Write 'Em),Greg Kihn Band,23,rock,rock
1981,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,23,soul,r&b / soul
1981,Time,The Alan Parsons Project,23,progressive rock,rock
1981,Urgent,Foreigner,23,classic rock,rock
1981,We're In This Love Together,Al Jarreau,23,jazz,jazz
1981,(Just Like) Starting Over,John Lennon,22,classic rock,rock
1981,A Little In Love,Cliff Richard,22,pop,pop
1981,Angel Of The Morning,Juice Newton,22,country,country
1981,Dreaming,Cliff Richard,22,pop,pop
1981,Elvira,The Oak Ridge Boys,22,country,country
1981,Every Woman In The World,Air Supply,22,soft rock,rock
1981,Guilty,Barbra Streisand & Barry Gibb,22,barbra streisand,rock
1981,Lady (You Bring Me Up),Commodores,22,soul,r&b / soul
1981,Slow Hand,The Pointer Sisters,22,disco,dance / electronic
1981,Somebody's Knockin',Terri Gibbs,22,country,country
1981,Step By Step,Eddie Rabbitt,22,country,country
1981,Super Freak (Part I),Rick James,22,funk,r&b / soul
1981,"""De Do Do Do, De Da Da Da""",The Police,21,rock,rock
1981,Ain't Even Done With The Night,John Cougar,21,rock,rock
1981,Arthur's Theme (Best That You Can Do),Christopher Cross,21,soft rock,rock
1981,Boy From New York City,The Manhattan Transfer,21,jazz,jazz
1981,Feels So Right,Alabama,21,country,country
1981,Hearts,Marty Balin,21,classic rock,rock
1981,It's My Turn,Diana Ross,21,soul,r&b / soul
1981,Just Once,Quincy Jones Featuring James Ingram,21,jazz,jazz
1981,Medley,Stars on 45,21,disco,dance / electronic
1981,Morning Train (Nine To Five),Sheena Easton,21,pop,pop
1981,Smoky Mountain Rain,Ronnie Milsap,21,country,country
1981,Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,21,classic rock,rock
1981,Together,Tierra,21,latin,latin
1981,When She Was My Girl,Four Tops,21,soul,r&b / soul
1981,Who's Crying Now,Journey,21,classic rock,rock
1981,You Make My Dreams,Daryl Hall  John Oates,21,pop,pop
1981,"""She's A Bad Mama Jama (She's Built, She's Stacked)""",Carl Carlton,20,soul,r&b / soul
1981,Guitar Man,Elvis Presley,20,rock n roll,rock
1981,I Believe In You,Don Williams,20,country,country
1981,I've Done Everything For You,Rick Springfield,20,rock,rock
1981,Living Inside Myself,Gino Vannelli,20,pop,pop
1981,Love On The Rocks,Neil Diamond,20,singer-songwriter,folk / acoustic
1981,On The Road Again,Willie Nelson,20,country,country
1981,Passion,Rod Stewart,20,classic rock,rock
1981,Rapture,Blondie,20,new wave,rock
1981,Seven Year Ache,Rosanne Cash,20,country,country
1981,Some Days Are Diamonds (Some Days Are Stone),John Denver,20,country,country
1981,Start Me Up,The Rolling Stones,20,classic rock,rock
1981,Take It On The Run,REO Speedwagon,20,classic rock,rock
1981,The Night Owls,Little River Band,20,classic rock,rock
1981,The Stroke,Billy Squier,20,classic rock,rock
1981,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,20,soundtrack,soundtrack
1981,The Wanderer,Donna Summer,20,disco,dance / electronic
1981,What Are We Doin' In Love,Dottie West with Kenny Rogers,20,country,country
1981,Woman,John Lennon,20,classic rock,rock
1981,You've Lost That Lovin' Feeling,Daryl Hall  John Oates,20,pop,pop
1981,Double Dutch Bus,Frankie Smith,19,funk,r&b / soul
1981,Everybody's Got To Learn Sometime,The Korgis,19,pop,pop
1981,Giving It Up For Your Love,Delbert McClinton,19,blues,blues
1981,Hard To Say,Dan Fogelberg,19,singer-songwriter,folk / acoustic
1981,Hey Nineteen,Steely Dan,19,classic rock,rock
1981,Hold On Tight,Electric Light Orchestra,19,classic rock,rock
1981,I Ain't Gonna Stand For It,Stevie Wonder,19,soul,r&b / soul
1981,It's Now Or Never,John Schneider,19,country,country
1981,Never Be The Same,Christopher Cross,19,soft rock,rock
1981,Our Lips Are Sealed,Go-Go's,19,new wave,rock
1981,Private Eyes,Daryl Hall  John Oates,19,pop,pop
1981,Suddenly,Olivia Newton-John And Cliff Richard,19,pop,pop
1981,Sweetheart,Franke & The Knockouts,19,aor,rock
1981,The Best Of Times,Styx,19,classic rock,rock
1981,The One That You Love,Air Supply,19,soft rock,rock
1981,Too Much Time On My Hands,Styx,19,classic rock,rock
1981,Without Your Love,Roger Daltrey,19,classic rock,rock
1981,(There's) No Gettin' Over Me,Ronnie Milsap,18,country,country
1981,Ah! Leah!,Donnie Iris,18,rock,rock
1981,Crying,Don McLean,18,folk,folk / acoustic
1981,Don't Stand So Close To Me,The Police,18,rock,rock
1981,Hungry Heart,Bruce Springsteen,18,rock,rock
1981,I Could Never Miss You (More Than I Do),Lulu,18,pop,pop
1981,I Don't Need You,Kenny Rogers,18,country,country
1981,Lovely One,The Jacksons,18,soul,r&b / soul
1981,Modern Girl,Sheena Easton,18,pop,pop
1981,Same Old Lang Syne,Dan Fogelberg,18,singer-songwriter,folk / acoustic
1981,The Beach Boys Medley,The Beach Boys,18,classic rock,rock
1981,This Little Girl,Gary U.S. Bonds,18,rock and roll,rock
1981,Treat Me Right,Pat Benatar,18,rock,rock
1981,While You See A Chance,Steve Winwood,18,classic rock,rock
1981,Winning,Santana,18,rock,rock
1981,America,Neil Diamond,17,singer-songwriter,folk / acoustic
1981,Cool Love,Pablo Cruise,17,soft rock,rock
1981,Heavy Metal (Takin' A Ride),Don Felder,17,classic rock,rock
1981,Hold On Loosely,38 Special,17,southern rock,rock
1981,I Can't Stand It,Eric Clapton And His Band,17,blues,blues
1981,I'm Happy That Love Has Found You,Jimmy Hall,17,blues,blues
1981,In The Air Tonight,Phil Collins,17,pop,pop
1981,Love On A Two Way Street,Stacy Lattisaw,17,disco,dance / electronic
1981,Miss Sun,Boz Scaggs,17,soft rock,rock
1981,Really Wanna Know You,Gary Wright,17,classic rock,rock
1981,Sausalito Summernight,Diesel,17,dubstep,rock
1981,Steal The Night,Stevie Woods,17,west coast,r&b / soul
1981,The Voice,The Moody Blues,17,progressive rock,rock
1981,This Time,John Cougar,17,rock,rock
1981,Time Is Time,Andy Gibb,17,disco,dance / electronic
1981,Tryin' To Live My Life Without You,Bob Seger,17,classic rock,rock
1981,Turn Me Loose,Loverboy,17,rock,rock
1981,Turning Japanese,The Vapors,17,new wave,rock
1981,Wasn't That A Party,The Rovers,17,garage rock,rock
1981,Watching The Wheels,John Lennon,17,classic rock,rock
1981,All Those Years Ago,George Harrison,16,classic rock,rock
1981,Breaking Away,Balance,16,hardcore,rock
1981,Deep Inside My Heart,Randy Meisner,16,rock,rock
1981,Don't Stop The Music,Yarbrough & Peoples,16,funk,r&b / soul
1981,Fool In Love With You,Jim Photoglo,16,soft rock,rock
1981,He Can't Love You,Michael Stanley Band,16,classic rock,rock
1981,Heartbreak Hotel,The Jacksons,16,soul,r&b / soul
1981,Hello Again,Neil Diamond,16,singer-songwriter,folk / acoustic
1981,I Made It Through The Rain,Barry Manilow,16,pop,pop
1981,I Missed Again,Phil Collins,16,pop,pop
1981,Is It You,Lee Ritenour,16,jazz,jazz
1981,Just Between You And Me,April Wine,16,classic rock,rock
1981,Precious To Me,Phil Seymour,16,power pop,pop
1981,Rock And Roll Dreams Come Through,Jim Steinman,16,rock,rock
1981,Shine On,L.T.D.,16,soul,r&b / soul
1981,Tell It Like It Is,Heart,16,classic rock,rock
1981,What Kind Of Fool,Barbra Streisand & Barry Gibb,16,barbra streisand,rock
1981,"""My Girl (Gone, Gone, Gone)""",Chilliwack,15,classic rock,rock
1981,(Ghost) Riders In The Sky,Outlaws,15,southern rock,rock
1981,Alien,Atlanta Rhythm Section,15,southern rock,rock
1981,Back In Black,AC/DC,15,hard rock,rock
1981,Every Little Thing She Does Is Magic,The Police,15,rock,rock
1981,Fire And Ice,Pat Benatar,15,rock,rock
1981,Gemini Dream,The Moody Blues,15,progressive rock,rock
1981,Hearts On Fire,Randy Meisner,15,rock,rock
1981,Here I Am (Just When I Thought I Was Over You),Air Supply,15,soft rock,rock
1981,It's A Love Thing,The Whispers,15,soul,r&b / soul
1981,No Reply At All,Genesis,15,progressive rock,rock
1981,Oh No,Commodores,15,soul,r&b / soul
1981,Say Goodbye To Hollywood,Billy Joel,15,classic rock,rock
1981,Share Your Love With Me,Kenny Rogers,15,country,country
1981,That Old Song,Ray Parker Jr. & Raydio,15,funk,r&b / soul
1981,You Better You Bet,The Who,15,classic rock,rock
1981,Burnin' For You,Blue Oyster Cult,14,classic rock,rock
1981,Don't Let Him Go,REO Speedwagon,14,classic rock,rock
1981,General Hospi-tale,The Afternoon Delights,14,novelty,r&b / soul
1981,Girls Can Get It,Dr. Hook,14,classic rock,rock
1981,Give It To Me Baby,Rick James,14,funk,r&b / soul
1981,I Loved 'em Every One,T.G. Sheppard,14,country,country
1981,I Need Your Lovin',Teena Marie,14,soul,r&b / soul
1981,I'm In Love,Evelyn King,14,disco,dance / electronic
1981,Nicole,Point Blank,14,southern rock,rock
1981,One Step Closer,The Doobie Brothers,14,classic rock,rock
1981,Physical,Olivia Newton-John,14,pop,pop
1981,Say You'll Be Mine,Christopher Cross,14,soft rock,rock
1981,Sequel,Harry Chapin,14,singer-songwriter,folk / acoustic
1981,Seven Bridges Road,Eagles,14,classic rock,rock
1981,Shaddap You Face,Joe Dolce,14,singer-songwriter,folk / acoustic
1981,Since I Don't Have You,Don McLean,14,folk,folk / acoustic
1981,Still Right Here In My Heart,Pure Prairie League,14,country rock,country
1981,Touch Me When We're Dancing,Carpenters,14,pop,pop
1981,Atlanta Lady (Something About Your Love),Marty Balin,13,classic rock,rock
1981,Blessed Are The Believers,Anne Murray,13,country,country
1981,Chloe,Elton John,13,pop,pop
1981,Don't Give It Up,Robbie Patton,13,melodic rock,rock
