Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1997,Backyard Boogie,Mack 10,19,gangsta rap,hip hop / rap
1997,Between You And Me,dc Talk,19,christian,rock
1997,Come On,Billy Lawrence Featuring MC Lyte,19,rnb,r&b / soul
1997,Free,Ultra Nate,19,house,dance / electronic
1997,Havana,Kenny G,19,jazz,jazz
1997,I Can Love You,Mary J. Blige,19,rnb,r&b / soul
1997,I Care 'Bout You,Milestone,19,post-hardcore,rock
1997,I Shot The Sheriff,Warren G,19,g-funk,hip hop / rap
1997,I'm Not Giving You Up,Gloria Estefan,19,latin,latin
1997,Insomnia,Faithless,19,electronic,dance / electronic
1997,It's Your Body,Johnny Gill Featuring Roger Troutman,19,rnb,r&b / soul
1997,My Baby Daddy,B-Rock & The Bizz,19,rap,hip hop / rap
1997,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,19,usa,r&b / soul
1997,Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,19,g-funk,hip hop / rap
1997,No Tengo Dinero,Los Umbrellos,19,latin,latin
1997,Nowhere To Go,Melissa Etheridge,19,rock,rock
1997,On & On,Erykah Badu,19,soul,r&b / soul
1997,One And One,Robert Miles Featuring Maria Nayler,19,trance,dance / electronic
1997,Smile,Scarface Featuring 2Pac & Johnny P,19,hip-hop,hip hop / rap
1997,What About Us,Total,19,russian,rock
1997,"What's Love Got To Do With It (From ""Supercop"")",Warren G Featuring Adina Howard,19,g-funk,hip hop / rap
1997,"""Too Late, Too Soon""",Jon Secada,18,pop,pop
1997,Building A Mystery,Sarah McLachlan,18,singer-songwriter,folk / acoustic
1997,Butta Love,Next,18,rnb,r&b / soul
1997,Floatin' On Your Love,The Isley Brothers Featuring Angela Winbush,18,soul,r&b / soul
1997,Full Of Smoke,Christion,18,california,r&b / soul
1997,Hero Of The Day,Metallica,18,metallica,rock
1997,I Fell In Love,Rockell,18,freestyle,dance / electronic
1997,I Miss My Homies,Master P Featuring Pimp C And The Shocker,18,rap,hip hop / rap
1997,Let's Get The Mood Right,Johnny Gill,18,rnb,r&b / soul
1997,Please Don't Go,No Mercy,18,thrash metal,pop
1997,Staring At The Sun,U2,18,rock,rock
1997,The Theme (It's Party Time),Tracey Lee,18,east coast rap,hip hop / rap
1997,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,18,rnb,r&b / soul
1997,ATLiens,OutKast,17,hip-hop,hip hop / rap
1997,"Bohemian Rhapsody (From ""High School High"")",The Braids,17,pop,pop
1997,Down For Yours,Nastyboy Klick Featuring Roger Troutman,17,g-funk,latin
1997,Get Up,Lost Boyz,17,hip-hop,hip hop / rap
1997,Honey,Mariah Carey,17,pop,pop
1997,If Tomorrow Never Comes,Joose,17,garage rock,rock
1997,Legend Of A Cowgirl,Imani Coppola,17,alternative,rock
1997,Luchini aka (This Is It),Camp Lo,17,hip-hop,hip hop / rap
1997,Rhythm Of Love,DJ Company,17,eurodance,dance / electronic
1997,"Step By Step (From ""The Preacher's Wife"")",Whitney Houston,17,pop,pop
1997,Street Dreams,Nas,17,hip-hop,hip hop / rap
1997,Take It To The Streets,Rampage Featuring Billy Lawrence,17,thrash metal,hip hop / rap
1997,Things Just Ain't The Same,Deborah Cox,17,rnb,r&b / soul
1997,Tubthumping,Chumbawamba,17,pop,pop
1997,When Boy Meets Girl,Total,17,russian,rock
1997,You Can Make History (Young Again),Elton John,17,pop,pop
1997,You Light Up My Life,LeAnn Rimes,17,country,country
1997,"""After 12, Before 6""",Sam Salter,16,rnb,r&b / soul
1997,5 Miles To Empty,Brownstone,16,rnb,r&b / soul
1997,Dance Into The Light,Phil Collins,16,pop,pop
1997,"Don't Cry For Me Argentina (From ""Evita"")",Madonna,16,pop,pop
1997,I Luv U Baby,The Original,16,house,dance / electronic
1997,Music Makes Me High,Lost Boyz,16,hip-hop,hip hop / rap
1997,Sittin' On Top Of The World,Da Brat,16,rap,hip hop / rap
1997,You Don't Have To Hurt No More,Mint Condition,16,rnb,r&b / soul
1997,4 Seasons Of Loneliness,Boyz II Men,15,rnb,r&b / soul
1997,"Big Bad Mamma (From ""Def Jam's How To Be A Player"")",Foxy Brown Featuring Dru Hill,15,hip-hop,hip hop / rap
