Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1993,Reason To Believe,Rod Stewart,20,classic rock,rock
1993,Rebirth Of Slick (Cool Like Dat),Digable Planets,20,hip-hop,hip hop / rap
1993,Reminisce,Mary J. Blige,20,rnb,r&b / soul
1993,Right Now,Al B. Sure!,20,rnb,r&b / soul
1993,Ruffneck,MC Lyte,20,hip-hop,hip hop / rap
1993,Run To You,Whitney Houston,20,pop,pop
1993,Slam,Onyx,20,hip-hop,hip hop / rap
1993,So Alone,Men At Large,20,rnb,r&b / soul
1993,Someone To Hold,Trey Lorenz,20,soul,r&b / soul
1993,Something's Goin' On,U.N.V.,20,rnb,r&b / soul
1993,Supermodel (You Better Work),RuPaul,20,dance,dance / electronic
1993,Sweet Thing,Mary J. Blige,20,rnb,r&b / soul
1993,Tap The Bottle,Young Black Teenagers,20,hip-hop,hip hop / rap
1993,That's What Love Can Do,Boy Krazy,20,pop,pop
1993,The Last Song,Elton John,20,pop,pop
1993,Three Little Pigs,Green Jelly,20,metal,rock
1993,To Love Somebody,Michael Bolton,20,pop,pop
1993,Touch My Light,Big Mountain,20,reggae,reggae
1993,Walk On The Ocean,Toad The Wet Sprocket,20,alternative,rock
1993,When She Cries,Restless Heart,20,country,country
1993,Where You Goin' Now,Damn Yankees,20,hard rock,rock
1993,Will You Be There,Michael Jackson,20,pop,pop
1993,Alright,Kris Kross Featuring Supercat,19,hip-hop,hip hop / rap
1993,Flex,Mad Cobra,19,dancehall,reggae
1993,Hey Mr. D.J.,Zhane,19,rnb,r&b / soul
1993,Homies,Lighter Shade Of Brown,19,old school,hip hop / rap
1993,Love For Love,Robin S.,19,house,dance / electronic
1993,Love U More,Sunscreem,19,house,dance / electronic
1993,Regret,New Order,19,new wave,rock
1993,Something In Your Eyes,Bell Biv DeVoe,19,rnb,r&b / soul
1993,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,19,rock,rock
1993,What Is Love,Haddaway,19,dance,dance / electronic
1993,Baby I'm For Real/Natural High,After 7,18,rnb,r&b / soul
1993,Come Baby Come,K7,18,hip-hop,hip hop / rap
1993,Come Inside,Intro,18,rnb,r&b / soul
1993,Erotica,Madonna,18,pop,pop
1993,"Forever Love (From ""Mo' Money"")",Color Me Badd,18,pop,pop
1993,Hopelessly,Rick Astley,18,pop,pop
1993,Who Is It,Michael Jackson,18,pop,pop
1993,"""Girl, I've Been Hurt""",Snow,17,reggae,reggae
1993,ABC-123,Levert,17,soul,r&b / soul
1993,Believe,Lenny Kravitz,17,rock,rock
1993,Deeper And Deeper,Madonna,17,pop,pop
1993,Down With The King,Run-D.M.C.,17,hip-hop,hip hop / rap
1993,Everybody Hurts,R.E.M.,17,rock,rock
1993,Gangsta,Bell Biv DeVoe,17,rnb,r&b / soul
1993,"Get It Up (From ""Poetic Justice"")",TLC,17,rnb,r&b / soul
1993,I See Your Smile,Gloria Estefan,17,latin,latin
1993,If I Could,Regina Belle,17,soul,r&b / soul
1993,Lights,Journey,17,classic rock,rock
1993,Love Can Move Mountains,Celine Dion,17,pop,pop
1993,Murder She Wrote,Chaka Demus & Pliers,17,reggae,reggae
1993,Oh Carolina,Shaggy,17,reggae,reggae
1993,Passin' Me By,The Pharcyde,17,hip hop,hip hop / rap
1993,Quality Time,Hi-Five,17,rnb,r&b / soul
1993,"The Crying Game (From ""The Crying Game"")",Boy George,17,pop,pop
1993,"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,17,hard rock,rock
1993,Understand This Groove,Sound Factory,17,swedish,dance / electronic
1993,All That She Wants,Ace of Base,16,pop,pop
1993,Get Away,Bobby Brown,16,rnb,r&b / soul
1993,I Love You Period,Dan Baird,16,southern rock,rock
1993,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,16,rock,rock
1993,In These Arms,Bon Jovi,16,rock,rock
1993,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,16,pop,pop
1993,Just Kickin' It,Xscape,16,rnb,r&b / soul
1993,Keep The Faith,Bon Jovi,16,rock,rock
1993,Love Don't Love You,En Vogue,16,rnb,r&b / soul
1993,Love No Limit,Mary J. Blige,16,rnb,r&b / soul
1993,No Mistakes,Patty Smyth,16,rock,rock
1993,Sesame's Treet,Smart E's,16,rave,dance / electronic
1993,Simple Life,Elton John,16,pop,pop
1993,Who's Gonna Ride Your Wild Horses,U2,16,rock,rock
1993,Anniversary,Tony! Toni! Tone!,15,soul,r&b / soul
1993,Come In Out Of The Rain,Wendy Moten,15,soul,r&b / soul
1993,Drive,R.E.M.,15,rock,rock
1993,Hat 2 Da Back,TLC,15,rnb,r&b / soul
1993,I Missed The Bus,Kris Kross,15,hip-hop,hip hop / rap
1993,I Wish The Phone Would Ring,Expose,15,pop,pop
1993,"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,15,g-funk,hip hop / rap
1993,Let Me Ride,Dr. Dre,15,hip-hop,hip hop / rap
