Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2023,Something In The Orange,Zach Bryan,66,country,country
2023,All I Want For Christmas Is You,Mariah Carey,64,pop,pop
2023,You Proof,Morgan Wallen,62,country,country
2023,As It Was,Harry Styles,61,pop,pop
2023,Rockin' Around The Christmas Tree,Brenda Lee,57,country,country
2023,Wasted On You,Morgan Wallen,57,country,country
2023,Jingle Bell Rock,Bobby Helms,55,country,country
2023,Rock And A Hard Place,Bailey Zimmerman,54,country,country
2023,Snooze,SZA,54,rnb,r&b / soul
2023,Anti-Hero,Taylor Swift,53,rock,rock
2023,Die For You,The Weeknd & Ariana Grande,52,pop,pop
2023,Sure Thing,Miguel,52,rnb,r&b / soul
2023,Thought You Should Know,Morgan Wallen,52,country,country
2023,Kill Bill,SZA,50,pop,pop
2023,Last Night,Morgan Wallen,47,country pop,country
2023,Flowers,Miley Cyrus,45,pop,pop
2023,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",43,jazz,jazz
2023,About Damn Time,Lizzo,42,disco,dance / electronic
2023,Everything I Love,Morgan Wallen,42,country,country
2023,Thank God,Kane Brown With Katelyn Brown,42,country,country
2023,Thinkin' Bout Me,Morgan Wallen,42,country,country
2023,We Found Love,Rihanna Featuring Calvin Harris,42,pop,pop
2023,Until I Found You,Stephen Sanchez,41,pop,pop
2023,Wait For U,Future Featuring Drake & Tems,41,hip-hop,hip hop / rap
2023,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",40,pop,pop
2023,Fast Car,Luke Combs,39,country,country
2023,A Holly Jolly Christmas,Burl Ives,38,folk,folk / acoustic
2023,Blank Space,Taylor Swift,38,pop,pop
2023,It's The Most Wonderful Time Of The Year,Andy Williams,38,pop,pop
2023,Last Christmas,Wham!,37,christmas,holiday
2023,Need A Favor,Jelly Roll,37,rap,hip hop / rap
2023,I Like You (A Happier Song),Post Malone Featuring Doja Cat,36,hip-hop,hip hop / rap
2023,She Had Me At Heads Carolina,Cole Swindell,36,country,country
2023,Bad Habit,Steve Lacy,35,bedroom pop,rock
2023,Cuff It,Beyonce,35,rnb,r&b / soul
2023,Fall In Love,Bailey Zimmerman,34,country,country
2023,Umbrella,Rihanna Featuring Jay-Z,34,pop,pop
2023,Wait In The Truck,HARDY Featuring Lainey Wilson,34,country,country
2023,Whiskey On You,Nate Smith,34,jazz,jazz
2023,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,34,jazz,jazz
