Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2010,Never Gonna Be Alone,Nickelback,17,rock,rock
2010,"""Beamer, Benz, Or Bentley""",Lloyd Banks Featuring Juelz Santana,16,rap,hip hop / rap
2010,'Til Summer Comes Around,Keith Urban,16,country,country
2010,Anything Like Me,Brad Paisley,16,country,country
2010,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,16,hip-hop,hip hop / rap
2010,Hot Tottie,Usher Featuring Jay-Z,16,rnb,r&b / soul
2010,I'm In,Keith Urban,16,country,country
2010,Lil Freak,Usher Featuring Nicki Minaj,16,rnb,r&b / soul
2010,No Love,Eminem Featuring Lil Wayne,16,rap,hip hop / rap
2010,One Less Lonely Girl,Justin Bieber,16,justin bieber,pop
2010,Only Prettier,Miranda Lambert,16,country,country
2010,POWER,Kanye West,16,hip-hop,hip hop / rap
2010,Papers,Usher,16,rnb,r&b / soul
2010,Pretty Boy Swag,Soulja Boy Tell'em,16,hip-hop,hip hop / rap
2010,Red Light,David Nail,16,country,country
