Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2007,Fergalicious,Fergie,27,pop,pop
2007,We Fly High,Jim Jones,27,rap,hip hop / rap
2007,First Time,Lifehouse,26,rock,rock
2007,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,26,timbaland,r&b / soul
2007,Makes Me Wonder,Maroon 5,26,pop,pop
2007,The Way I Live,Baby Boy da Prince Featuring Lil Boosie,26,lidarr,r&b / soul
2007,Through Glass,Stone Sour,26,rock,rock
2007,Welcome To The Black Parade,My Chemical Romance,26,rock,rock
2007,Bubbly,Colbie Caillat,25,pop,pop
2007,Money Maker,Ludacris Featuring Pharrell,25,hip-hop,hip hop / rap
2007,The Great Escape,Boys Like Girls,25,pop punk,rock
2007,What Goes Around...Comes Around,Justin Timberlake,25,pop,pop
2007,Boston,Augustana,24,piano rock,rock
2007,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,24,hip-hop,hip hop / rap
2007,Girlfriend,Avril Lavigne,24,pop,pop
2007,Make It Rain,Fat Joe Featuring Lil Wayne,24,hip-hop,hip hop / rap
2007,Not Ready To Make Nice,Dixie Chicks,24,country,country
2007,Until The End Of Time,Justin Timberlake Duet With Beyonce,24,pop,pop
2007,You,Lloyd Featuring Lil Wayne,24,lloyd,r&b / soul
2007,"""Pop, Lock & Drop It""",Huey,23,rap,hip hop / rap
2007,Crank That (Soulja Boy),Soulja Boy Tell'em,23,soulja boy,hip hop / rap
2007,Don't Matter,Akon,23,akon,r&b / soul
2007,It Ends Tonight,The All-American Rejects,23,rock,rock
2007,Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,23,rnb,r&b / soul
2007,Lost Without U,Robin Thicke,23,soul,r&b / soul
2007,Say Goodbye,Chris Brown,23,rnb,r&b / soul
2007,This Is Why I'm Hot,Mims,23,hip-hop,hip hop / rap
2007,What I've Done,Linkin Park,23,rock,rock
2007,When I See U,Fantasia,23,rnb,r&b / soul
2007,Bartender,T-Pain Featuring Akon,22,rnb,r&b / soul
2007,Beautiful Girls,Sean Kingston,22,rnb,r&b / soul
2007,Bed,J. Holiday,22,rnb,r&b / soul
2007,Call Me When You're Sober,Evanescence,22,rock,rock
2007,Get It Shawty,Lloyd,22,rnb,r&b / soul
2007,If Everyone Cared,Nickelback,22,rock,rock
2007,Last Night,Diddy Featuring Keyshia Cole,22,hip-hop,hip hop / rap
2007,Misery Business,Paramore,22,rock,rock
2007,Party Like A Rockstar,Shop Boyz,22,hip-hop,hip hop / rap
2007,Shawty,Plies Featuring T-Pain,22,hip-hop,hip hop / rap
2007,Too Little Too Late,JoJo,22,pop,pop
2007,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,22,pop,pop
2007,2 Step,Unk,21,dirty south,hip hop / rap
2007,Cyclone,Baby Bash Featuring T-Pain,21,hip-hop,hip hop / rap
2007,Here (In Your Arms),Hellogoodbye,21,powerpop,rock
2007,Ice Box,Omarion,21,rnb,r&b / soul
2007,Keep Holding On,Avril Lavigne,21,pop rock,rock
2007,Make Me Better,Fabolous Featuring Ne-Yo,21,hip-hop,hip hop / rap
2007,Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,21,hip-hop,hip hop / rap
2007,Stronger,Kanye West,21,hip-hop,hip hop / rap
2007,Throw Some D's,Rich Boy Featuring Polow Da Don,21,rap,hip hop / rap
2007,"""This Ain't A Scene, It's An Arms Race""",Fall Out Boy,20,pop punk,rock
2007,(You Want To) Make A Memory,Bon Jovi,20,rock,rock
2007,A Bay Bay,Hurricane Chris,20,rap,hip hop / rap
2007,A Different World,Bucky Covington,20,country,country
2007,Amarillo Sky,Jason Aldean,20,country,country
2007,Apologize,Timbaland Featuring OneRepublic,20,rnb,r&b / soul
2007,Because Of You,Ne-Yo,20,rnb,r&b / soul
2007,Better Than Me,Hinder,20,rock,rock
2007,Bleed It Out,Linkin Park,20,rock,rock
2007,Break It Off,Rihanna & Sean Paul,20,pop,pop
2007,Come To Me,Diddy Featuring Nicole Scherzinger,20,hip-hop,hip hop / rap
2007,Do You,Ne-Yo,20,rnb,r&b / soul
2007,Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,20,pop,pop
2007,Everything,Michael Buble,20,jazz,jazz
2007,Find Out Who Your Friends Are,Tracy Lawrence,20,country,country
2007,Free And Easy (Down The Road I Go),Dierks Bentley,20,country,country
2007,Go Getta,Young Jeezy Featuring R. Kelly,20,hip-hop,hip hop / rap
2007,Good Directions,Billy Currington,20,country,country
2007,Here It Goes Again,OK Go,20,indie,rock
2007,Hood Figga,Gorilla Zoe,20,rap,hip hop / rap
2007,Hurt,Christina Aguilera,20,pop,pop
2007,I Loved Her First,Heartland,20,hard rock,rock
2007,Into The Ocean,Blue October,20,alternative rock,rock
2007,Ladies Love Country Boys,Trace Adkins,20,country,country
2007,Lean Like A Cholo,Down A.K.A. Kilo,20,chicano rap,hip hop / rap
2007,Like A Boy,Ciara,20,rnb,r&b / soul
2007,Like This,Kelly Rowland Featuring Eve,20,rnb,r&b / soul
2007,Like This,Mims,20,hip-hop,hip hop / rap
2007,Lost In This Moment,Big & Rich,20,country,country
2007,LoveStoned,Justin Timberlake,20,pop,pop
2007,Maneater,Nelly Furtado,20,pop,pop
2007,Moments,Emerson Drive,20,country,country
2007,Money In The Bank,Lil Scrappy Featuring Young Buck,20,crunk,hip hop / rap
2007,My Little Girl,Tim McGraw,20,country,country
2007,My Wish,Rascal Flatts,20,country,country
2007,Never Too Late,Three Days Grace,20,alternative rock,rock
2007,Never Wanted Nothing More,Kenny Chesney,20,country,country
2007,Nothing Left To Lose,Mat Kearney,20,singer-songwriter,folk / acoustic
2007,Online,Brad Paisley,20,country,country
2007,Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,20,hip-hop,hip hop / rap
2007,Pain,Three Days Grace,20,rock,rock
2007,Please Don't Go,Tank,20,heavy metal,rock
2007,Poppin',Chris Brown Featuring Jay Biz,20,rnb,r&b / soul
2007,Promise,Ciara,20,rnb,r&b / soul
2007,Rehab,Amy Winehouse,20,soul,r&b / soul
2007,Rock Yo Hips,Crime Mob Featuring Lil Scrappy,20,crunk,hip hop / rap
2007,Runaway Love,Ludacris Featuring Mary J. Blige,20,hip-hop,hip hop / rap
2007,Sexy Lady,Yung Berg Featuring Junior,20,hip-hop,hip hop / rap
2007,She's Everything,Brad Paisley,20,country,country
2007,Show Stopper,Danity Kane,20,pop,pop
2007,Shut Up And Drive,Rihanna,20,pop,pop
2007,Snow ((Hey Oh)),Red Hot Chili Peppers,20,rock,rock
2007,Stand,Rascal Flatts,20,country,country
2007,Streetcorner Symphony,Rob Thomas,20,pop,pop
2007,Stuntin' Like My Daddy,Birdman & Lil Wayne,20,hip-hop,hip hop / rap
2007,Stupid Boy,Keith Urban,20,country,country
2007,Summer Love,Justin Timberlake,20,pop,pop
2007,Take Me There,Rascal Flatts,20,country,country
2007,Teenagers,My Chemical Romance,20,rock,rock
2007,Tell Me,Diddy Featuring Christina Aguilera,20,hip-hop,hip hop / rap
2007,These Are My People,Rodney Atkins,20,country,country
2007,Ticks,Brad Paisley,20,country,country
2007,Tim McGraw,Taylor Swift,20,country,country
2007,Top Back,T.I.,20,hip-hop,hip hop / rap
2007,Want To,Sugarland,20,country,country
2007,Wasted,Carrie Underwood,20,country,country
2007,Watching You,Rodney Atkins,20,country,country
2007,When You Were Young,The Killers,20,rock,rock
2007,When You're Gone,Avril Lavigne,20,pop rock,rock
2007,Whine Up,Kat DeLuna Featuring Elephant Man,20,rnb,r&b / soul
2007,White & Nerdy,"""Weird Al"" Yankovic",20,comedy,rock
2007,You Save Me,Kenny Chesney,20,country,country
2007,teachme,Musiq Soulchild,20,soul,r&b / soul
2007,"""Sorry, Blame It On Me""",Akon,19,rnb,r&b / soul
2007,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,19,50 cent,hip hop / rap
2007,Big Things Poppin' (Do It),T.I.,19,hip-hop,hip hop / rap
2007,Can't Tell Me Nothing,Kanye West,19,kanye west,hip hop / rap
2007,Come Back To Me,Vanessa Hudgens,19,pop,pop
2007,It Just Comes Natural,George Strait,19,country,country
2007,On The Hotline,Pretty Ricky,19,rnb,r&b / soul
2007,Over You,Daughtry,19,rock,rock
2007,S.O.S.,Jonas Brothers,19,pop,pop
2007,Tell Me Baby,Red Hot Chili Peppers,19,rock,rock
2007,The Pretender,Foo Fighters,19,rock,rock
2007,Wake Up Call,Maroon 5,19,pop rock,rock
2007,Beautiful Liar,Beyonce & Shakira,18,rnb,r&b / soul
2007,Buddy,Musiq Soulchild,18,soul,r&b / soul
2007,Forever,Papa Roach,18,nu metal,rock
2007,Get Me Bodied,Beyonce,18,rnb,r&b / soul
2007,I Tried,Bone Thugs-N-Harmony Featuring Akon,18,hip-hop,hip hop / rap
2007,If You're Reading This,Tim McGraw,18,country,country
2007,Settlin',Sugarland,18,country,country
2007,So Small,Carrie Underwood,18,country,country
2007,Upgrade U,Beyonce Featuring Jay Z,18,rnb,r&b / soul
2007,Wind It Up,Gwen Stefani,18,pop,pop
2007,Wipe Me Down,Lil Boosie Featuring Foxx & Webbie,18,dirty south,hip hop / rap
2007,You Know What It Is,T.I. Featuring Wyclef Jean,18,hip-hop,hip hop / rap
2007,Beer In Mexico,Kenny Chesney,17,country,country
2007,Candyman,Christina Aguilera,17,pop,pop
2007,High Maintenance Woman,Toby Keith,17,country,country
2007,Icky Thump,The White Stripes,17,rock,rock
2007,Love Me If You Can,Toby Keith,17,country,country
2007,Lucky Man,Montgomery Gentry,17,country,country
2007,Me Love,Sean Kingston,17,rnb,r&b / soul
2007,Potential Breakup Song,Aly & AJ,17,pop,pop
2007,Take Me As I Am,Mary J. Blige,17,rnb,r&b / soul
2007,Tambourine,Eve,17,hip-hop,hip hop / rap
2007,Unappreciated,Cherish,17,rnb,r&b / soul
2007,Wait A Minute,The Pussycat Dolls Featuring Timbaland,17,pop,pop
2007,4 In The Morning,Gwen Stefani,16,pop,pop
2007,Anyway,Martina McBride,16,country,country
2007,Baby Don't Go,Fabolous Featuring Jermaine Dupri,16,hip-hop,hip hop / rap
2007,Hate That I Love You,Rihanna Featuring Ne-Yo,16,pop,pop
2007,How Far We've Come,Matchbox Twenty,16,rock,rock
2007,I Need You,Tim McGraw With Faith Hill,16,country,country
