Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1982,Tainted Love,Soft Cell,43,new wave,rock
1982,Our Lips Are Sealed,Go-Go's,30,new wave,rock
1982,Key Largo,Bertie Higgins,29,soft rock,rock
1982,Chariots Of Fire - Titles,Vangelis,28,electronic,dance / electronic
1982,Don't You Want Me,The Human League,28,new wave,rock
1982,Hurts So Good,John Cougar,28,rock,rock
1982,867-5309/jenny,Tommy Tutone,27,new wave,rock
1982,Endless Love,Diana Ross & Lionel Richie,27,soul,r&b / soul
1982,Gloria,Laura Branigan,26,pop,pop
1982,Physical,Olivia Newton-John,26,pop,pop
1982,Who Can It Be Now?,Men at Work,26,new wave,rock
1982,Abracadabra,The Steve Miller Band,25,classic rock,rock
1982,Centerfold,The J. Geils Band,25,classic rock,rock
1982,Eye In The Sky,The Alan Parsons Project,25,progressive rock,rock
1982,Eye Of The Tiger,Survivor,25,rock,rock
1982,For Your Eyes Only,Sheena Easton,25,pop,pop
1982,You Should Hear How She Talks About You,Melissa Manchester,25,pop,pop
1982,Arthur's Theme (Best That You Can Do),Christopher Cross,24,soft rock,rock
1982,Hard To Say I'm Sorry,Chicago,24,classic rock,rock
1982,Harden My Heart,Quarterflash,24,rock,rock
1982,Start Me Up,The Rolling Stones,24,classic rock,rock
1982,Super Freak (Part I),Rick James,24,funk,r&b / soul
1982,The Sweetest Thing (I've Ever Known),Juice Newton,24,country,country
1982,We're In This Love Together,Al Jarreau,24,jazz,jazz
1982,Always On My Mind,Willie Nelson,23,country,country
1982,I've Never Been To Me,Charlene,23,pop,pop
1982,Just Once,Quincy Jones Featuring James Ingram,23,jazz,jazz
1982,Let It Whip,Dazz Band,23,funk,r&b / soul
1982,Only The Lonely,The Motels,23,new wave,rock
1982,Private Eyes,Daryl Hall  John Oates,23,pop,pop
1982,Rosanna,Toto,23,classic rock,rock
1982,Waiting For A Girl Like You,Foreigner,23,classic rock,rock
1982,I Ran (So Far Away),A Flock Of Seagulls,22,new wave,rock
1982,I've Done Everything For You,Rick Springfield,22,rock,rock
1982,Jack & Diane,John Cougar,22,rock,rock
1982,Shake It Up,The Cars,22,new wave,rock
1982,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,22,soundtrack,soundtrack
1982,Turn Your Love Around,George Benson,22,jazz,jazz
1982,When She Was My Girl,Four Tops,22,soul,r&b / soul
1982,"""She's A Bad Mama Jama (She's Built, She's Stacked)""",Carl Carlton,21,soul,r&b / soul
1982,Don't Talk To Strangers,Rick Springfield,21,rock,rock
1982,I Can't Go For That (No Can Do),Daryl Hall  John Oates,21,pop,pop
1982,Love In The First Degree,Alabama,21,country,country
1982,Making Love,Roberta Flack,21,soul,r&b / soul
1982,One Hundred Ways,Quincy Jones Featuring James Ingram,21,jazz,jazz
1982,Steal The Night,Stevie Woods,21,west coast,r&b / soul
1982,The Night Owls,Little River Band,21,classic rock,rock
1982,The Other Woman,Ray Parker Jr.,21,pop,pop
1982,'65 Love Affair,Paul Davis,20,soft rock,rock
1982,Here I Am (Just When I Thought I Was Over You),Air Supply,20,soft rock,rock
1982,Hooked On Classics,Royal Philharmonic Orchestra,20,classical,soundtrack
1982,I Love Rock 'N Roll,Joan Jett & The Blackhearts,20,rock,rock
1982,Leader Of The Band,Dan Fogelberg,20,singer-songwriter,folk / acoustic
1982,Oh No,Commodores,20,soul,r&b / soul
1982,Steppin' Out,Joe Jackson,20,new wave,rock
1982,Sweet Dreams,Air Supply,20,soft rock,rock
1982,Up Where We Belong,Joe Cocker And Jennifer Warnes,20,classic rock,rock
1982,What's Forever For,Michael Murphey,20,folk,folk / acoustic
1982,Why Do Fools Fall In Love,Diana Ross,20,soul,r&b / soul
1982,Working For The Weekend,Loverboy,20,rock,rock
1982,You Can Do Magic,America,20,classic rock,rock
1982,"""My Girl (Gone, Gone, Gone)""",Chilliwack,19,classic rock,rock
1982,Cool Night,Paul Davis,19,soft rock,rock
1982,Every Little Thing She Does Is Magic,The Police,19,rock,rock
1982,I Keep Forgettin' (Every Time You're Near),Michael McDonald,19,soul,r&b / soul
1982,Leather And Lace,Stevie Nicks With Don Henley,19,classic rock,rock
1982,Nobody,Sylvia,19,soul,r&b / soul
1982,Pac-Man Fever,Buckner & Garcia,19,rock,rock
1982,Somebody's Baby,Jackson Browne,19,singer-songwriter,folk / acoustic
1982,Take It Easy On Me,Little River Band,19,classic rock,rock
1982,Trouble,Lindsey Buckingham,19,rock,rock
1982,Tryin' To Live My Life Without You,Bob Seger,19,classic rock,rock
1982,We Got The Beat,Go-Go's,19,new wave,rock
1982,You Don't Want Me Anymore,Steel Breeze,19,rock,rock
1982,Young Turks,Rod Stewart,19,classic rock,rock
1982,Anyone Can See,Irene Cara,18,pop,pop
1982,Blue Eyes,Elton John,18,pop,pop
1982,Even The Nights Are Better,Air Supply,18,soft rock,rock
1982,Heart Attack,Olivia Newton-John,18,pop,pop
1982,Heat Of The Moment,Asia,18,progressive rock,rock
1982,Kids In America,Kim Wilde,18,pop,pop
1982,Love Is In Control (Finger On The Trigger),Donna Summer,18,disco,dance / electronic
1982,Mickey,Toni Basil,18,new wave,rock
1982,No Reply At All,Genesis,18,progressive rock,rock
1982,Open Arms,Journey,18,classic rock,rock
1982,Personally,Karla Bonoff,18,singer-songwriter,folk / acoustic
1982,Sausalito Summernight,Diesel,18,dubstep,rock
1982,That Girl,Stevie Wonder,18,soul,r&b / soul
1982,You Could Have Been With Me,Sheena Easton,18,pop,pop
1982,Break It To Me Gently,Juice Newton,17,country,country
1982,Caught Up In You,38 Special,17,southern rock,rock
1982,Do You Believe In Love,Huey Lewis & The News,17,rock,rock
1982,Empty Garden (Hey Hey Johnny),Elton John,17,pop,pop
1982,Genius Of Love,Tom Tom Club,17,new wave,rock
1982,Get Down On It,Kool & The Gang,17,funk,r&b / soul
1982,Heartlight,Neil Diamond,17,singer-songwriter,folk / acoustic
1982,Hold Me,Fleetwood Mac,17,classic rock,rock
1982,Hot In The City,Billy Idol,17,rock,rock
1982,I Wouldn't Have Missed It For The World,Ronnie Milsap,17,country,country
1982,It's Gonna Take A Miracle,Deniece Williams,17,soul,r&b / soul
1982,Love Plus One,Haircut One Hundred,17,new wave,rock
1982,Love Will Turn You Around,Kenny Rogers,17,country,country
1982,Love's Been A Little Bit Hard On Me,Juice Newton,17,country,country
1982,Take My Heart (You Can Have It If You Want It),Kool & The Gang,17,funk,r&b / soul
1982,The Look Of Love (Part One),ABC,17,new wave,rock
1982,The One You Love,Glenn Frey,17,classic rock,rock
1982,Theme From Magnum P.i.,Mike Post,17,soundtrack,soundtrack
1982,Think I'm In Love,Eddie Money,17,classic rock,rock
1982,(Oh) Pretty Woman,Van Halen,16,hard rock,rock
1982,A Penny For Your Thoughts,Tavares,16,disco,dance / electronic
1982,Any Day Now,Ronnie Milsap,16,country,country
1982,Comin' In And Out Of Your Life,Barbra Streisand,16,pop,pop
1982,Did It In A Minute,Daryl Hall  John Oates,16,pop,pop
1982,Don't Stop Believin',Journey,16,classic rock,rock
1982,Fantasy,Aldo Nova,16,hard rock,rock
1982,Forget Me Nots,Patrice Rushen,16,soul,r&b / soul
1982,Freeze-frame,The J. Geils Band,16,classic rock,rock
1982,I'm So Excited,The Pointer Sisters,16,disco,dance / electronic
1982,Keep The Fire Burnin',REO Speedwagon,16,classic rock,rock
1982,Love Come Down,Evelyn King,16,disco,dance / electronic
1982,Love Is Alright Tonite,Rick Springfield,16,rock,rock
1982,Man On Your Mind,Little River Band,16,classic rock,rock
1982,Out Of Work,Gary U.S. Bonds,16,rock and roll,rock
1982,Rock This Town,Stray Cats,16,rockabilly,rock
1982,Should I Do It,The Pointer Sisters,16,disco,dance / electronic
1982,Take It Away,Paul McCartney,16,classic rock,rock
1982,The Old Songs,Barry Manilow,16,pop,pop
1982,What About Me,Moving Pictures,16,rock,rock
1982,American Heartbeat,Survivor,15,classic rock,rock
1982,Come Go With Me,The Beach Boys,15,classic rock,rock
1982,Crimson And Clover,Joan Jett & The Blackhearts,15,rock,rock
1982,I Really Don't Need No Light,Jeffrey Osborne,15,soul,r&b / soul
1982,Let Me Tickle Your Fancy,Jermaine Jackson,15,soul,r&b / soul
1982,Love Me Tomorrow,Chicago,15,classic rock,rock
1982,More Than Just The Two Of Us,Sneaker,15,house,dance / electronic
1982,My Guy,Sister Sledge,15,disco,dance / electronic
1982,Never Too Much,Luther Vandross,15,soul,r&b / soul
1982,On The Wings Of Love,Jeffrey Osborne,15,soul,r&b / soul
1982,Play The Game Tonight,Kansas,15,progressive rock,rock
1982,Pressure,Billy Joel,15,classic rock,rock
1982,Someone Could Lose A Heart Tonight,Eddie Rabbitt,15,country,country
1982,Somewhere Down The Road,Barry Manilow,15,pop,pop
1982,Through The Years,Kenny Rogers,15,country,country
1982,Under Pressure,Queen & David Bowie,15,classic rock,rock
1982,Waiting On A Friend,The Rolling Stones,15,classic rock,rock
1982,When He Shines,Sheena Easton,15,pop,pop
1982,When It's Over,Loverboy,15,rock,rock
1982,Without You (Not Another Lonely Night),Franke & The Knockouts,15,aor,rock
1982,Yesterday's Songs,Neil Diamond,15,singer-songwriter,folk / acoustic
1982,"""Mirror, Mirror""",Diana Ross,14,soul,r&b / soul
1982,Abacab,Genesis,14,progressive rock,rock
1982,American Music,The Pointer Sisters,14,disco,dance / electronic
1982,And I Am Telling You I'm Not Going,Jennifer Holliday,14,soul,r&b / soul
1982,Athena,The Who,14,classic rock,rock
1982,Bobbie Sue,The Oak Ridge Boys,14,country,country
1982,Body Language,Queen,14,classic rock,rock
1982,Castles In The Air,Don McLean,14,folk,folk / acoustic
1982,Destination Unknown,Missing Persons,14,new wave,rock
1982,Do I Do,Stevie Wonder,14,soul,r&b / soul
1982,Do You Wanna Touch Me (Oh Yeah),Joan Jett & The Blackhearts,14,rock,rock
1982,Early In The Morning,The Gap Band,14,funk,r&b / soul
