Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2006,So What,Field Mob Featuring Ciara,21,hip-hop,hip hop / rap
2006,Yo (Excuse Me Miss),Chris Brown,21,rnb,r&b / soul
2006,"""Steady, As She Goes""",The Raconteurs,20,rock,rock
2006,Ain't No Other Man,Christina Aguilera,20,pop,pop
2006,Animal I Have Become,Three Days Grace,20,alternative rock,rock
2006,Beep,The Pussycat Dolls Featuring will.i.am,20,pop,pop
2006,Believe,Brooks & Dunn,20,country,country
2006,Better Days,Goo Goo Dolls,20,rock,rock
2006,Better Life,Keith Urban,20,country,country
2006,Boondocks,Little Big Town,20,country,country
2006,Bossy,Kelis Featuring Too $hort,20,rnb,r&b / soul
2006,Boyfriend,Ashlee Simpson,20,pop,pop
2006,Brand New Girlfriend,Steve Holy,20,country,country
2006,Chain Hang Low,Jibbs,20,rap,hip hop / rap
2006,Come A Little Closer,Dierks Bentley,20,country,country
2006,Crazy Bitch,Buckcherry,20,hard rock,rock
2006,Enough Cryin,Mary J. Blige Featuring Brook-Lyn,20,rnb,r&b / soul
2006,Ever The Same,Rob Thomas,20,pop,pop
2006,For You I Will (Confidence),Teddy Geiger,20,acoustic,folk / acoustic
2006,Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,20,hip-hop,hip hop / rap
2006,Gallery,Mario Vazquez,20,rnb,r&b / soul
2006,Get Drunk And Be Somebody,Toby Keith,20,country,country
2006,Get Up,Ciara Featuring Chamillionaire,20,rnb,r&b / soul
2006,Gimme That,Chris Brown Featuring Lil Wayne,20,rnb,r&b / soul
2006,Girl Next Door,Saving Jane,20,pop,pop
2006,Girl Tonite,Twista Featuring Trey Songz,20,rap,hip hop / rap
2006,Here We Go,Trina Featuring Kelly Rowland,20,rap,hip hop / rap
2006,Honky Tonk Badonkadonk,Trace Adkins,20,country,country
2006,Hung Up,Madonna,20,pop,pop
2006,I Call It Love,Lionel Richie,20,soul,r&b / soul
2006,I Know You See It,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,20,hip-hop,hip hop / rap
2006,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,20,rnb,r&b / soul
2006,If It's Lovin' That You Want,Rihanna,20,pop,pop
2006,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,20,country,country
2006,Leave The Pieces,The Wreckers,20,country,country
2006,Life Is A Highway,Rascal Flatts,20,country,country
2006,Looking For You,Kirk Franklin,20,gospel,r&b / soul
2006,Luxurious,Gwen Stefani,20,pop,pop
2006,Miss Murder,AFI,20,rock,rock
2006,Must Be Doin' Somethin' Right,Billy Currington,20,country,country
2006,Not Ready To Make Nice,Dixie Chicks,20,country,country
2006,Pullin' Me Back,Chingy Featuring Tyrese,20,hip-hop,hip hop / rap
2006,S.E.X.,Lyfe Jennings,20,rnb,r&b / soul
2006,Shake,Ying Yang Twins Featuring Pitbull,20,hip-hop,hip hop / rap
2006,Shoulder Lean,Young Dro Featuring T.I.,20,rap,hip hop / rap
2006,Stay With You,Goo Goo Dolls,20,rock,rock
2006,Suddenly I See,KT Tunstall,20,pop,pop
2006,Summertime,Kenny Chesney,20,country,country
2006,The Diary Of Jane,Breaking Benjamin,20,alternative rock,rock
2006,The Kill (Bury Me),30 Seconds To Mars,20,alternative rock,rock
2006,The World,Brad Paisley,20,country,country
2006,Through Glass,Stone Sour,20,rock,rock
2006,Tonight I Wanna Cry,Keith Urban,20,country,country
2006,Torn,LeToya,20,rnb,r&b / soul
2006,Turn It Up,Chamillionaire Featuring Lil' Flip,20,hip-hop,hip hop / rap
2006,Unfaithful,Rihanna,20,pop,pop
2006,Upside Down,Jack Johnson,20,acoustic,folk / acoustic
2006,What You Know,T.I.,20,hip-hop,hip hop / rap
2006,When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,20,country,country
2006,When The Stars Go Blue,Tim McGraw,20,country,country
2006,When You're Mad,Ne-Yo,20,rnb,r&b / soul
2006,Where'd You Go,Fort Minor Featuring Holly Brook,20,hip-hop,hip hop / rap
2006,Why,Jason Aldean,20,country,country
2006,Why You Wanna,T.I.,20,hip-hop,hip hop / rap
2006,Would You Go With Me,Josh Turner,20,country,country
2006,Your Man,Josh Turner,20,country,country
2006,Can't Let Go,Anthony Hamilton,19,soul,r&b / soul
2006,Every Time I Hear Your Name,Keith Anderson,19,country,country
2006,Face Down,The Red Jumpsuit Apparatus,19,rock,rock
2006,Gettin' Some,Shawnna,19,rap,hip hop / rap
2006,Give It Away,George Strait,19,country,country
2006,I Loved Her First,Heartland,19,hard rock,rock
2006,I Should Have Cheated,Keyshia Cole,19,rnb,r&b / soul
2006,Kryptonite (I'm On It),Purple Ribbon All-Stars,19,hip-hop,hip hop / rap
2006,Love,Keyshia Cole,19,keyshia cole,r&b / soul
2006,Money Maker,Ludacris Featuring Pharrell,19,hip-hop,hip hop / rap
2006,Put Your Records On,Corinne Bailey Rae,19,soul,r&b / soul
2006,Rodeo,Juvenile,19,hip-hop,hip hop / rap
2006,Say Goodbye,Chris Brown,19,rnb,r&b / soul
2006,She Let Herself Go,George Strait,19,country,country
2006,Soul Meets Body,Death Cab for Cutie,19,indie,rock
2006,Tequila Makes Her Clothes Fall Off,Joe Nichols,19,country,country
2006,Unbreakable,Alicia Keys,19,soul,r&b / soul
2006,When You Were Young,The Killers,19,rock,rock
2006,Best I Ever Had,Gary Allan,18,country,country
2006,Bring It On Home,Little Big Town,18,country,country
2006,Call Me When You're Sober,Evanescence,18,rock,rock
2006,Gotta Go,Trey Songz,18,rnb,r&b / soul
2006,L.O.V.E.,Ashlee Simpson,18,pop,pop
2006,MakeDamnSure,Taking Back Sunday,18,alternative,rock
2006,More Than Words,Frankie J,18,rnb,r&b / soul
2006,Need A Boss,Shareefa Featuring Ludacris,18,rnb,r&b / soul
2006,Settle For A Slowdown,Dierks Bentley,18,country,country
2006,Show Stopper,Danity Kane,18,pop,pop
2006,Something's Gotta Give,LeAnn Rimes,18,country,country
2006,The Riddle,Five for Fighting,18,alternative,rock
2006,Too Little Too Late,JoJo,18,pop,pop
2006,About Us,Brooke Hogan Featuring Paul Wall,17,pop,pop
2006,Deja Vu,Beyonce Featuring Jay Z,17,rnb,r&b / soul
2006,Don't Forget To Remember Me,Carrie Underwood,17,country,country
2006,Fireman,Lil Wayne,17,hip-hop,hip hop / rap
2006,Hustlin',Rick Ross,17,hip-hop,hip hop / rap
2006,Living In Fast Forward,Kenny Chesney,17,country,country
2006,Perfect Situation,Weezer,17,alternative rock,rock
2006,Skin (Sarabeth),Rascal Flatts,17,country,country
2006,When I'm Gone,Eminem,17,rap,hip hop / rap
2006,Who You'd Be Today,Kenny Chesney,17,country,country
2006,Before He Cheats,Carrie Underwood,16,country,country
2006,Come To Me,Diddy Featuring Nicole Scherzinger,16,hip-hop,hip hop / rap
2006,Doing Too Much,Paula DeAnda Featuring Baby Bash,16,pop,pop
2006,Every Mile A Memory,Dierks Bentley,16,country,country
2006,Everytime Tha Beat Drop,Monica Featuring Dem Franchize Boyz,16,rnb,r&b / soul
2006,Girl,Paul Wall,16,rap,hip hop / rap
2006,Heard 'Em Say,Kanye West Featuring Adam Levine,16,hip-hop,hip hop / rap
2006,Here It Goes Again,OK Go,16,indie,rock
2006,Just Might (Make Me Believe),Sugarland,16,country,country
2006,Kerosene,Miranda Lambert,16,country,country
2006,Life Ain't Always Beautiful,Gary Allan,16,country,country
2006,Me And My Gang,Rascal Flatts,16,country,country
2006,Poppin' My Collar,Three 6 Mafia,16,rap,hip hop / rap
2006,She Don't Tell Me To,Montgomery Gentry,16,country,country
2006,Stuntin' Like My Daddy,Birdman & Lil Wayne,16,hip-hop,hip hop / rap
2006,Stupid Girls,P!nk,16,pop,pop
2006,Tell Me Baby,Red Hot Chili Peppers,16,rock,rock
