Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2016,Uptown Funk!,Mark Ronson Featuring Bruno Mars,56,funk,r&b / soul
2016,See You Again,Wiz Khalifa Featuring Charlie Puth,52,hip-hop,hip hop / rap
2016,Stitches,Shawn Mendes,52,pop,pop
2016,Stressed Out,Twenty One Pilots,52,alternative,rock
2016,Trap Queen,Fetty Wap,52,hip-hop,hip hop / rap
2016,Watch Me,Silento,51,hip hop,hip hop / rap
2016,The Hills,The Weeknd,48,rnb,r&b / soul
2016,Cake By The Ocean,DNCE,46,pop,pop
2016,Needed Me,Rihanna,45,rnb,r&b / soul
2016,Where Are U Now,Skrillex & Diplo With Justin Bieber,45,dubstep,dance / electronic
2016,Cheap Thrills,Sia Featuring Sean Paul,44,pop,pop
2016,Don't Let Me Down,The Chainsmokers Featuring Daya,44,pop,pop
2016,Sorry,Justin Bieber,42,pop,pop
2016,Can't Feel My Face,The Weeknd,41,rnb,r&b / soul
2016,Love Yourself,Justin Bieber,41,pop,pop
2016,679,Fetty Wap Featuring Remy Boyz,40,hip-hop,hip hop / rap
2016,Panda,Desiigner,40,hip-hop,hip hop / rap
2016,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,39,pop,pop
2016,My House,Flo Rida,39,pop,pop
2016,Ride,Twenty One Pilots,39,reggae,reggae
2016,Ex's & Oh's,Elle King,38,rock,rock
2016,I Took A Pill In Ibiza,Mike Posner,37,hip-hop,hip hop / rap
2016,7 Years,Lukas Graham,36,olivia,pop
2016,Hotline Bling,Drake,36,hip-hop,hip hop / rap
2016,My Boo,Ghost Town DJ's,36,rnb,r&b / soul
2016,One Dance,Drake Featuring Wizkid & Kyla,36,kyla,pop
2016,Work,Rihanna Featuring Drake,36,dancehall,r&b / soul
2016,I Hate U I Love U,Gnash Featuring Olivia O'Brien,35,pop,pop
2016,Low Life,Future Featuring The Weeknd,35,hip-hop,hip hop / rap
2016,Don't,Bryson Tiller,34,rnb,r&b / soul
2016,Exchange,Bryson Tiller,34,alternative rnb,r&b / soul
2016,Here,Alessia Cara,34,soul,r&b / soul
2016,Let It Go,James Bay,34,folk,folk / acoustic
2016,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,34,pop,pop
2016,Can't Stop The Feeling!,Justin Timberlake,32,pop,pop
2016,Jumpman,Drake & Future,32,hip-hop,hip hop / rap
2016,This Is What You Came For,Calvin Harris Featuring Rihanna,32,edm,dance / electronic
2016,Roses,The Chainsmokers Featuring ROZES,31,future bass,pop
2016,Unsteady,X Ambassadors,31,indie,rock
2016,What Do You Mean?,Justin Bieber,31,pop,pop
2016,1999,Prince,30,funk,r&b / soul
2016,Die A Happy Man,Thomas Rhett,30,country,country
2016,White Iverson,Post Malone,30,hip-hop,hip hop / rap
2016,Too Good,Drake Featuring Rihanna,29,2016,r&b / soul
2016,Same Old Love,Selena Gomez,28,same old love,pop
2016,Treat You Better,Shawn Mendes,28,pop,pop
2016,Broccoli,D.R.A.M. Featuring Lil Yachty,27,rnb,r&b / soul
2016,Gold,Kiiara,27,electronic,dance / electronic
2016,Hide Away,Daya,27,pop,pop
2016,Locked Away,R. City Featuring Adam Levine,27,rnb,r&b / soul
2016,Oui,Jeremih,27,r&b,r&b / soul
2016,Send My Love (To Your New Lover),Adele,27,pop,pop
2016,Wildest Dreams,Taylor Swift,27,pop,pop
2016,Again,Fetty Wap,26,fetty wap,hip hop / rap
2016,Antidote,Travis Scott,26,hip-hop,hip hop / rap
2016,Controlla,Drake,26,2016,hip hop / rap
2016,Heathens,Twenty One Pilots,26,alternative,rock
2016,Hello,Adele,26,soul,r&b / soul
2016,Just Like Fire,P!nk,26,pop,pop
2016,Never Be Like You,Flume Featuring Kai,26,pop,pop
2016,No Problem,Chance the Rapper Featuring Lil Wayne & 2 Chainz,26,hip-hop,hip hop / rap
2016,One Call Away,Charlie Puth,26,pop,pop
2016,Really Really,Kevin Gates,26,hip-hop,hip hop / rap
2016,2 Phones,Kevin Gates,25,hip-hop,hip hop / rap
2016,Burning House,Cam,25,country,country
2016,No Role Modelz,J. Cole,25,rap,hip hop / rap
2016,Where Ya At,Future Featuring Drake,25,hip-hop,hip hop / rap
2016,"""Sit Still, Look Pretty""",Daya,24,pop,pop
2016,Come And See Me,PARTYNEXTDOOR Featuring Drake,24,rnb,r&b / soul
2016,Head Over Boots,Jon Pardi,24,country,country
2016,Into You,Ariana Grande,24,pop,pop
2016,Little Red Corvette,Prince,24,funk,r&b / soul
2016,Pillowtalk,ZAYN,24,pop,pop
2016,Say It,Tory Lanez,24,tory lanez,r&b / soul
2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,24,pop,pop
2016,"""Father Stretch My Hands, Pt. 1""",Kanye West,23,hip-hop,hip hop / rap
2016,Hymn For The Weekend,Coldplay,23,pop,pop
2016,Never Forget You,Zara Larsson & MNEK,23,pop,pop
2016,When Doves Cry,Prince,23,funk,r&b / soul
2016,You Was Right,Lil Uzi Vert,23,trap,hip hop / rap
2016,H.O.L.Y.,Florida Georgia Line,22,country,country
2016,Lost Boy,Ruth B,22,pop,pop
2016,Luv,Tory Lanez,22,rnb,r&b / soul
2016,Money Longer,Lil Uzi Vert,22,trap,hip hop / rap
2016,On My Mind,Ellie Goulding,22,pop,pop
2016,Cold Water,Major Lazer Featuring Justin Bieber & Mo,21,mø,pop
2016,Dangerous Woman,Ariana Grande,21,pop,pop
2016,Down In The DM,Yo Gotti Featuring Nicki Minaj,21,rap,hip hop / rap
2016,Let's Go Crazy,Prince And The Revolution,21,funk,r&b / soul
2016,Middle,DJ Snake Featuring Bipolar Sunshine,21,dance,dance / electronic
2016,"""Huntin', Fishin' And Lovin' Every Day""",Luke Bryan,20,country,country
2016,Adventure Of A Lifetime,Coldplay,20,pop,pop
2016,Back To Sleep,Chris Brown,20,rnb,r&b / soul
2016,Beautiful Drug,Zac Brown Band,20,country,country
2016,Best Friend,Young Thug,20,hip-hop,hip hop / rap
2016,Big Rings,Drake & Future,20,hip-hop,hip hop / rap
2016,Break Up In A Small Town,Sam Hunt,20,country,country
2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,20,trap,hip hop / rap
2016,Close,Nick Jonas Featuring Tove Lo,20,pop,pop
2016,Closer,The Chainsmokers Featuring Halsey,20,2016,pop
2016,Confession,Florida Georgia Line,20,country,country
2016,Confident,Demi Lovato,20,pop,pop
2016,Cut It,O.T. Genasis Featuring Young Dolph,20,hip-hop,hip hop / rap
2016,Different For Girls,Dierks Bentley Featuring Elle King,20,country,country
2016,Don't Mind,Kent Jones,20,rap,hip hop / rap
2016,For Free,DJ Khaled Featuring Drake,20,hip-hop,hip hop / rap
2016,Hands To Myself,Selena Gomez,20,pop,pop
2016,Hit The Quan,iLoveMemphis,20,crunk,hip hop / rap
2016,Humble And Kind,Tim McGraw,20,country,country
2016,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,20,pop,pop
2016,In The Night,The Weeknd,20,electronic,dance / electronic
2016,Kiss,Prince And The Revolution,20,funk,r&b / soul
2016,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,20,electronic,dance / electronic
2016,Me Too,Meghan Trainor,20,pop,pop
2016,Middle Of A Memory,Cole Swindell,20,country,country
2016,My Church,Maren Morris,20,country,country
2016,No,Meghan Trainor,20,pop,pop
2016,No Limit,Usher Featuring Young Thug,20,rnb,r&b / soul
2016,Perfect,One Direction,20,perfect,pop
2016,Peter Pan,Kelsea Ballerini,20,country,country
2016,Pop Style,Drake Featuring The Throne,20,hip-hop,hip hop / rap
2016,Record Year,Eric Church,20,country,country
2016,Setting The World On Fire,Kenny Chesney Featuring P!nk,20,country,country
2016,Snapback,Old Dominion,20,country,country
2016,Somewhere On A Beach,Dierks Bentley,20,country,country
2016,Sorry,Beyonce,20,rnb,r&b / soul
2016,Stand By You,Rachel Platten,20,pop,pop
2016,Stay A Little Longer,Brothers Osborne,20,country,country
2016,T-Shirt,Thomas Rhett,20,country,country
2016,THat Part,ScHoolboy Q Featuring Kanye West,20,hip-hop,hip hop / rap
2016,The Fix,Nelly Featuring Jeremih,20,hip-hop,hip hop / rap
2016,The Sound Of Silence,Disturbed,20,nu metal,rock
2016,Tiimmy Turner,Desiigner,20,hip-hop,hip hop / rap
2016,Uber Everywhere,MadeinTYO,20,hip hop,hip hop / rap
2016,When We Were Young,Adele,20,soul,r&b / soul
2016,Wicked,Future,20,hip-hop,hip hop / rap
2016,Wild Things,Alessia Cara,20,pop,pop
