Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2012,The One That Got Away,Katy Perry,24,pop,pop
2012,You Don't Know Her Like I Do,Brantley Gilbert,24,country,country
2012,All Your Life,The Band Perry,23,country,country
2012,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,23,hip-hop,hip hop / rap
2012,Burn It Down,Linkin Park,23,rock,rock
2012,Easy,Rascal Flatts Featuring Natasha Bedingfield,23,country,country
2012,Hard To Love,Lee Brice,23,country,country
2012,I Don't Want This Night To End,Luke Bryan,23,country,country
2012,Mr. Know It All,Kelly Clarkson,23,pop,pop
2012,The A Team,Ed Sheeran,23,acoustic,folk / acoustic
2012,Thinkin Bout You,Frank Ocean,23,rnb,r&b / soul
2012,Blown Away,Carrie Underwood,22,country,country
2012,Brokenhearted,Karmin,22,pop,pop
2012,Cowboys And Angels,Dustin Lynch,22,country,country
2012,Drank In My Cup,Kirko Bangz,22,rnb,r&b / soul
2012,Faded,Tyga Featuring Lil Wayne,22,hip-hop,hip hop / rap
2012,It Girl,Jason Derulo,22,rnb,r&b / soul
2012,Part Of Me,Katy Perry,22,pop,pop
2012,Springsteen,Eric Church,22,country,country
2012,We Run The Night,Havana Brown Featuring Pitbull,22,dance,dance / electronic
2012,Why Ya Wanna,Jana Kramer,22,country,country
2012,Scream,Usher,21,rnb,r&b / soul
2012,She Will,Lil Wayne Featuring Drake,21,hip-hop,hip hop / rap
2012,"""Work Hard, Play Hard""",Wiz Khalifa,20,hip-hop,hip hop / rap
2012,(Kissed You) Good Night,Gloriana,20,country,country
2012,2 Reasons,Trey Songz Featuring T.I.,20,rnb,r&b / soul
2012,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,20,rnb,r&b / soul
2012,5-1-5-0,Dierks Bentley,20,country,country
2012,50 Ways To Say Goodbye,Train,20,rock,rock
2012,A Woman Like You,Lee Brice,20,country,country
2012,Adorn,Miguel,20,rnb,r&b / soul
2012,Alone With You,Jake Owen,20,country,country
2012,Angel Eyes,Love And Theft,20,country,country
2012,Back In Time,Pitbull,20,hip-hop,hip hop / rap
2012,Baggage Claim,Miranda Lambert,20,country,country
2012,Bangarang,Skrillex Featuring Sirah,20,dubstep,dance / electronic
2012,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,20,hip-hop,hip hop / rap
2012,Better Than I Used To Be,Tim McGraw,20,country,country
2012,Birthday Cake,Rihanna Featuring Chris Brown,20,pop,pop
2012,Blackout,Breathe Carolina,20,electronic,dance / electronic
2012,Boyfriend,Justin Bieber,20,pop,pop
2012,Can't Get Enough,J. Cole Featuring Trey Songz,20,trey songz,hip hop / rap
2012,Cashin' Out,Ca$h Out,20,rap,hip hop / rap
2012,Climax,Usher,20,rnb,r&b / soul
2012,Come Over,Kenny Chesney,20,country,country
2012,Come Wake Me Up,Rascal Flatts,20,country,country
2012,Crew Love,Drake Featuring The Weeknd,20,the weeknd,hip hop / rap
2012,Drink In My Hand,Eric Church,20,country,country
2012,Even If It Breaks Your Heart,Eli Young Band,20,country,country
2012,Fly,Nicki Minaj Featuring Rihanna,20,hip-hop,hip hop / rap
2012,Fly Over States,Jason Aldean,20,country,country
2012,Good Girl,Carrie Underwood,20,country,country
2012,HYFR (Hell Ya F*****g Right),Drake Featuring Lil Wayne,20,hip-hop,hip hop / rap
2012,Home,Dierks Bentley,20,country,country
2012,Keep Me In Mind,Zac Brown Band,20,country,country
2012,Leave You Alone,Young Jeezy Featuring Ne-Yo,20,hip-hop,hip hop / rap
2012,Lemme See,Usher Featuring Rick Ross,20,rnb,r&b / soul
2012,Let It Rain,David Nail Featuring Sarah Buxton,20,country,country
2012,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,20,rnb,r&b / soul
2012,Let's Go,Calvin Harris Featuring Ne-Yo,20,electronic,dance / electronic
2012,Levels,Avicii,20,house,dance / electronic
2012,Lonely Boy,The Black Keys,20,blues rock,blues
2012,Lotus Flower Bomb,Wale Featuring Miguel,20,hip-hop,hip hop / rap
2012,Love On Top,Beyonce,20,soul,r&b / soul
2012,Lovin' You Is Fun,Easton Corbin,20,country,country
2012,Make Me Proud,Drake Featuring Nicki Minaj,20,hip-hop,hip hop / rap
2012,Midnight City,M83.,20,poptron,dance / electronic
2012,Nothing,The Script,20,pop rock,rock
2012,One Thing,One Direction,20,pop,pop
2012,Ours,Taylor Swift,20,country,country
2012,Over You,Miranda Lambert,20,country,country
2012,Pontoon,Little Big Town,20,country,country
2012,Reality,Kenny Chesney,20,country,country
2012,Red Solo Cup,Toby Keith,20,country,country
2012,Sail,AWOLNATION,20,electronic,dance / electronic
2012,Shake It Out,Florence + The Machine,20,indie,rock
2012,Somethin' 'Bout A Truck,Kip Moore,20,country,country
2012,Strange Clouds,B.o.B Featuring Lil Wayne,20,hip-hop,hip hop / rap
2012,Strip,Chris Brown Featuring Kevin K-MAC McCall,20,rnb,r&b / soul
2012,Take A Little Ride,Jason Aldean,20,country,country
2012,Talk That Talk,Rihanna Featuring Jay-Z,20,rnb,r&b / soul
2012,Tattoos On This Town,Jason Aldean,20,country,country
2012,Tongue Tied,Grouplove,20,indie,rock
2012,Tonight Is The Night,Outasight,20,hip-hop,hip hop / rap
2012,Turn Up The Music,Chris Brown,20,rnb,r&b / soul
2012,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,20,hip hop,hip hop / rap
2012,Want U Back,Cher Lloyd,20,pop,pop
2012,We Owned The Night,Lady Antebellum,20,country,country
2012,You,Chris Young,20,country,country
2012,You Da One,Rihanna,20,pop,pop
2012,Ayy Ladies,Travis Porter Featuring Tyga,19,hip-hop,hip hop / rap
2012,Birthday Song,2 Chainz Featuring Kanye West,19,hip-hop,hip hop / rap
2012,Both Of Us,B.o.B Featuring Taylor Swift,19,hip-hop,hip hop / rap
2012,Dancin' Away With My Heart,Lady Antebellum,19,country,country
2012,Drink On It,Blake Shelton,19,country,country
2012,Fastest Girl In Town,Miranda Lambert,19,country,country
2012,Greatest Love Of All,Whitney Houston,19,pop,pop
2012,I Like It Like That,Hot Chelle Rae Featuring New Boyz,19,rock,rock
2012,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,19,pop,pop
2012,I Will Wait,Mumford & Sons,19,folk,folk / acoustic
2012,I'm Gonna Love You Through It,Martina McBride,19,country,country
2012,Nobody's Perfect,J. Cole Featuring Missy Elliott,19,hip-hop,hip hop / rap
2012,The One That Got Away,Jake Owen,19,country,country
2012,Turn On The Lights,Future,19,hip-hop,hip hop / rap
2012,We Are Never Ever Getting Back Together,Taylor Swift,19,pop,pop
2012,Amen,Meek Mill Featuring Drake,18,hip-hop,hip hop / rap
2012,Cruise,Florida Georgia Line Featuring Nelly,18,country,country
2012,Dance Again,Jennifer Lopez Featuring Pitbull,18,pop,pop
2012,For You,Keith Urban,18,country,country
2012,Over,Blake Shelton,18,country,country
2012,Party,Beyonce Featuring Andre 3000,18,rnb,r&b / soul
2012,Pound The Alarm,Nicki Minaj,18,hip-hop,hip hop / rap
2012,So Good,B.o.B,18,hip-hop,hip hop / rap
2012,Swimming Pools (Drank),Kendrick Lamar,18,hip-hop,hip hop / rap
2012,That Way,Wale Featuring Jeremih & Rick Ross,18,hip-hop,hip hop / rap
2012,The Trouble With Girls,Scotty McCreery,18,country,country
2012,You Gonna Fly,Keith Urban,18,country,country
2012,Banjo,Rascal Flatts,17,country,country
2012,Creepin',Eric Church,17,country,country
2012,Heartbeat,The Fray,17,alternative,rock
2012,Kiss Tomorrow Goodbye,Luke Bryan,17,country,country
2012,Madness,Muse,17,rock,rock
2012,Mirror,Lil Wayne Featuring Bruno Mars,17,hip-hop,hip hop / rap
2012,Postcard From Paris,The Band Perry,17,country,country
2012,Safe & Sound,Taylor Swift Featuring The Civil Wars,17,country,country
2012,She's So Mean,Matchbox Twenty,17,rock,rock
2012,You The Boss,Rick Ross Featuring Nicki Minaj,17,hip-hop,hip hop / rap
