Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1980,With You I'm Born Again,Billy Preston & Syreeta,29,soul,r&b / soul
1980,All Out Of Love,Air Supply,27,soft rock,rock
1980,Do That To Me One More Time,Captain & Tennille,27,pop,pop
1980,Fame,Irene Cara,26,pop,pop
1980,Please Don't Go,KC And The Sunshine Band,26,disco,dance / electronic
1980,Upside Down,Diana Ross,26,disco,dance / electronic
1980,"""Working My Way Back To You/Forgive Me, Girl""",The Spinners,25,soul,r&b / soul
1980,Another Brick In The Wall (Part II),Pink Floyd,25,progressive rock,rock
1980,Call Me,Blondie,25,new wave,rock
1980,Cars,Gary Numan,25,new wave,rock
1980,Cruisin',Smokey Robinson,25,soul,r&b / soul
1980,Drivin' My Life Away,Eddie Rabbitt,25,country,country
1980,Rise,Herb Alpert,25,jazz,jazz
1980,Shining Star,The Manhattans,25,soul,r&b / soul
1980,The Rose,Bette Midler,25,pop,pop
1980,He's So Shy,The Pointer Sisters,24,disco,dance / electronic
1980,Ladies Night,Kool & The Gang,24,funk,r&b / soul
1980,Pop Muzik,M,24,french,pop
1980,Rock With You,Michael Jackson,24,pop,pop
1980,"""Yes, I'm Ready""",Teri DeSario With K.C.,23,disco,dance / electronic
1980,Give Me The Night,George Benson,23,soul,r&b / soul
1980,Jesse,Carly Simon,23,pop,pop
1980,Let's Get Serious,Jermaine Jackson,23,soul,r&b / soul
1980,Lost In Love,Air Supply,23,soft rock,rock
1980,Magic,Olivia Newton-John,23,pop,pop
1980,Steal Away,Robbie Dupree,23,soft rock,rock
1980,The Second Time Around,Shalamar,23,disco,dance / electronic
1980,This Is It,Kenny Loggins,23,rock,rock
1980,Brass In Pocket (I'm Special),Pretenders,22,rock,rock
1980,Crazy Little Thing Called Love,Queen,22,classic rock,rock
1980,I'm Alright,Kenny Loggins,22,rock,rock
1980,Let Me Be Your Angel,Stacy Lattisaw,22,disco,dance / electronic
1980,Longer,Dan Fogelberg,22,singer-songwriter,folk / acoustic
1980,Never Knew Love Like This Before,Stephanie Mills,22,soul,r&b / soul
1980,Another One Bites The Dust,Queen,21,classic rock,rock
1980,Coming Up (Live At Glasgow),Paul McCartney And Wings,21,classic rock,rock
1980,Dim All The Lights,Donna Summer,21,disco,dance / electronic
1980,Don't Let Go,Isaac Hayes,21,soul,r&b / soul
1980,Escape (The Pina Colada Song),Rupert Holmes,21,pop,pop
1980,It's Still Rock And Roll To Me,Billy Joel,21,classic rock,rock
1980,Little Jeannie,Elton John,21,pop,pop
1980,Lookin' For Love,Johnny Lee,21,country,country
1980,Out Here On My Own,Irene Cara,21,pop,pop
1980,Ride Like The Wind,Christopher Cross,21,soft rock,rock
1980,Sailing,Christopher Cross,21,soft rock,rock
1980,Sexy Eyes,Dr. Hook,21,classic rock,rock
1980,Someone That I Used To Love,Natalie Cole,21,jazz,jazz
1980,Take Your Time (Do It Right) Part 1,The S.O.S. Band,21,funk,r&b / soul
1980,You're Only Lonely,J.D. Souther,21,singer-songwriter,folk / acoustic
1980,Into The Night,Benny Mardones,20,classic rock,rock
1980,Lola,The Kinks,20,classic rock,rock
1980,One In A Million You,Larry Graham,20,funk,r&b / soul
1980,Still,Commodores,20,soul,r&b / soul
1980,Switchin' To Glide/This Beat Goes On,The Kings,20,canada,rock
1980,We Don't Talk Anymore,Cliff Richard,20,pop,pop
1980,An American Dream,The Dirt Band,19,country,country
1980,Babe,Styx,19,classic rock,rock
1980,Better Love Next Time,Dr. Hook,19,classic rock,rock
1980,Biggest Part Of Me,Ambrosia,19,soft rock,rock
1980,Coward Of The County,Kenny Rogers,19,country,country
1980,Cupid/I've Loved You For A Long Time,The Spinners,19,soul,r&b / soul
1980,Deja Vu,Dionne Warwick,19,soul,r&b / soul
1980,Don't Fall In Love With A Dreamer,Kenny Rogers With Kim Carnes,19,country,country
1980,Emotional Rescue,The Rolling Stones,19,classic rock,rock
1980,I Pledge My Love,Peaches & Herb,19,soul,r&b / soul
1980,Let My Love Open The Door,Pete Townshend,19,classic rock,rock
1980,More Love,Kim Carnes,19,pop,pop
1980,Romeo's Tune,Steve Forbert,19,singer-songwriter,folk / acoustic
1980,Stomp!,The Brothers Johnson,19,funk,r&b / soul
1980,Tired Of Toein' The Line,Rocky Burnette,19,rockabilly,rock
1980,Wait For Me,Daryl Hall  John Oates,19,pop,pop
