Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2014,Automatic,Miranda Lambert,19,country,country
2014,Bounce It,Juicy J Featuring Wale & Trey Songz,19,hip-hop,hip hop / rap
2014,Can't Remember To Forget You,Shakira Featuring Rihanna,19,pop,pop
2014,Carolina,Parmalee,19,alternative rock,rock
2014,Do What U Want,Lady Gaga Featuring R. Kelly,19,pop,pop
2014,For The First Time In Forever,Kristen Bell & Idina Menzel,19,soundtrack,soundtrack
2014,Good Kisser,Usher,19,rnb,r&b / soul
2014,I Hold On,Dierks Bentley,19,country,country
2014,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,19,country,country
2014,Take Me To Church,Hozier,19,indie,rock
2014,We Are Tonight,Billy Currington,19,country,country
2014,Who I Am With You,Chris Young,19,country,country
2014,Adore You,Miley Cyrus,18,pop,pop
2014,Animals,Maroon 5,18,cult,pop
2014,Birthday,Katy Perry,18,pop,pop
2014,Cop Car,Keith Urban,18,country,country
2014,Love Me Again,John Newman,18,pop,pop
2014,Pills N Potions,Nicki Minaj,18,hip-hop,hip hop / rap
2014,Really Don't Care,Demi Lovato Featuring Cher Lloyd,18,pop,pop
2014,River Bank,Brad Paisley,18,country,country
2014,See You Tonight,Scotty McCreery,18,country,country
2014,Shake It Off,Taylor Swift,18,pop,pop
2014,Tennis Court,Lorde,18,pop,pop
2014,The Fox,Ylvis,18,pop,pop
2014,This Is How We Do,Katy Perry,18,pop,pop
2014,Try,Colbie Caillat,18,pop,pop
2014,Waves,Mr. Probz,18,hip-hop,hip hop / rap
2014,Whiskey In My Water,Tyler Farr,18,country,country
2014,Wild Wild Love,Pitbull Featuring G.R.L.,18,hip-hop,hip hop / rap
2014,Doin' What She Likes,Blake Shelton,17,country,country
2014,Honest,Future,17,hip-hop,hip hop / rap
2014,Marry Me,Jason Derulo,17,rnb,r&b / soul
2014,Neon Light,Blake Shelton,17,country,country
2014,Somewhere In My Car,Keith Urban,17,country,country
2014,Sweet Annie,Zac Brown Band,17,country,country
