Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1992,Bohemian Rhapsody,Queen,41,classic rock,rock
1992,We Are The Champions,Queen,41,classic rock,rock
1992,Just Another Day,Jon Secada,37,pop,pop
1992,Finally,CeCe Peniston,33,dance,dance / electronic
1992,Baby-Baby-Baby,TLC,31,rnb,r&b / soul
1992,My Lovin' (You're Never Gonna Get It),En Vogue,30,rnb,r&b / soul
1992,All 4 Love,Color Me Badd,28,pop,pop
1992,Baby Got Back,Sir Mix-A-Lot,28,hip-hop,hip hop / rap
1992,Come & Talk To Me,Jodeci,28,rnb,r&b / soul
1992,Jump Around,House Of Pain,28,hip-hop,hip hop / rap
1992,Save The Best For Last,Vanessa Williams,27,pop,pop
1992,Back To The Hotel,N2Deep,26,rap,hip hop / rap
1992,I Love Your Smile,Shanice,26,rnb,r&b / soul
1992,Life Is A Highway,Tom Cochrane,26,rock,rock
1992,Please Don't Go,K.W.S.,26,dance,dance / electronic
1992,Tears In Heaven,Eric Clapton,26,blues,blues
1992,Under The Bridge,Red Hot Chili Peppers,26,rock,rock
1992,Achy Breaky Heart,Billy Ray Cyrus,25,country,country
1992,All I Want,Toad The Wet Sprocket,25,alternative,rock
1992,"End Of The Road (From ""Boomerang"")",Boyz II Men,25,rnb,r&b / soul
1992,Tell Me What You Want Me To Do,Tevin Campbell,25,rnb,r&b / soul
1992,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,24,mint condition,r&b / soul
1992,Giving Him Something He Can Feel,En Vogue,24,rnb,r&b / soul
1992,To Be With You,Mr. Big,24,hard rock,rock
1992,Move This,Technotronic Featuring Ya Kid K,23,dance,dance / electronic
1992,Ain't 2 Proud 2 Beg,TLC,22,rnb,r&b / soul
1992,If You Asked Me To,Celine Dion,22,pop,pop
1992,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,22,rnb,r&b / soul
1992,Tennessee,Arrested Development,22,hip-hop,hip hop / rap
1992,The One,Elton John,22,pop,pop
1992,Damn I Wish I Was Your Lover,Sophie B. Hawkins,21,pop,pop
1992,"I Wanna Love You (From ""Class Act"")",Jade,21,drum and bass,r&b / soul
1992,I'm Too Sexy,Right Said Fred,21,pop,pop
1992,Jump,Kris Kross,21,hip-hop,hip hop / rap
1992,Keep On Walkin',CeCe Peniston,21,dance,dance / electronic
1992,Live And Learn,Joe Public,21,rnb,r&b / soul
1992,O.P.P.,Naughty by Nature,21,hip-hop,hip hop / rap
1992,People Everyday,Arrested Development,21,hip-hop,hip hop / rap
1992,Rhythm Is A Dancer,Snap!,21,dance,dance / electronic
1992,Sometimes Love Just Ain't Enough,Patty Smyth,21,rock,rock
1992,2 Legit 2 Quit,M.C. Hammer,20,hip-hop,hip hop / rap
1992,A Day In My Life (Without You),Lisette Melendez,20,freestyle,pop
1992,Addams Groove,M.C. Hammer,20,hip-hop,hip hop / rap
1992,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,20,rap,hip hop / rap
1992,Angel Baby,Angelica,20,heavy metal,rock
1992,Beauty And The Beast,Celine Dion And Peabo Bryson,20,pop,pop
1992,Black Or White,Michael Jackson,20,pop,pop
1992,Blowing Kisses In The Wind,Paula Abdul,20,pop,pop
1992,Boom! I Got Your Boyfriend,MC Luscious,20,rap,hip hop / rap
1992,Broken Arrow,Rod Stewart,20,classic rock,rock
1992,Can't Let Go,Mariah Carey,20,pop,pop
1992,Can't Stop This Thing We Started,Bryan Adams,20,rock,rock
1992,Change,Lisa Stansfield,20,pop,pop
1992,Crossover,EPMD,20,hip-hop,hip hop / rap
1992,Do I Have To Say The Words?,Bryan Adams,20,rock,rock
1992,Do It To Me,Lionel Richie,20,soul,r&b / soul
1992,Don't Cry,Guns N' Roses,20,hard rock,rock
1992,Don't Let The Sun Go Down On Me,George Michael/Elton John,20,pop,pop
1992,Emotions,Mariah Carey,20,pop,pop
1992,Enter Sandman,Metallica,20,metallica,rock
1992,Everybody's Free (To Feel Good),Rozalla,20,dance,dance / electronic
1992,Everything About You,Ugly Kid Joe,20,hard rock,rock
1992,Everything Changes,Kathy Troccoli,20,christian,r&b / soul
1992,Everything's Gonna Be Alright,Naughty by Nature,20,hip-hop,hip hop / rap
1992,Forever My Lady,Jodeci,20,rnb,r&b / soul
1992,Friday I'm In Love,The Cure,20,new wave,rock
1992,Good For Me,Amy Grant,20,pop,pop
1992,Have You Ever Needed Someone So Bad,Def Leppard,20,hard rock,rock
1992,Hazard,Richard Marx,20,pop,pop
1992,Hold On My Heart,Genesis,20,progressive rock,rock
1992,Humpin' Around,Bobby Brown,20,rnb,r&b / soul
1992,I Can't Dance,Genesis,20,progressive rock,rock
1992,I Can't Make You Love Me,Bonnie Raitt,20,blues,blues
