Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2003,I'm Gonna Getcha Good!,Shania Twain,20,country,country
2003,If You're Not The One,Daniel Bedingfield,20,pop,pop
2003,In A Little While,Uncle Kracker,20,rock,rock
2003,In Those Jeans,Ginuwine,20,rnb,r&b / soul
2003,Intuition,Jewel,20,pop,pop
2003,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,20,country,country
2003,Jenny From The Block,Jennifer Lopez Featuring Styles & Jadakiss,20,pop,pop
2003,Lifestyles Of The Rich And Famous,Good Charlotte,20,punk rock,rock
2003,Like A Pimp,David Banner Featuring Lil' Flip,20,rap,hip hop / rap
2003,Like A Stone,Audioslave,20,alternative rock,rock
2003,Like Glue,Sean Paul,20,dancehall,reggae
2003,Like I Love You,Justin Timberlake,20,pop,pop
2003,Love You Out Loud,Rascal Flatts,20,country,country
2003,Make It Clap,Busta Rhymes Featuring Spliff Star,20,hip-hop,hip hop / rap
2003,Man To Man,Gary Allan,20,country,country
2003,Mesmerize,Ja Rule Featuring Ashanti,20,rap,hip hop / rap
2003,Miss Independent,Kelly Clarkson,20,pop,pop
2003,My Love Is Like... Wo,Mya,20,rnb,r&b / soul
2003,My Town,Montgomery Gentry,20,country,country
2003,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,20,dirty south,hip hop / rap
2003,No One Knows,Queens Of The Stone Age,20,rock,rock
2003,Prayer,Disturbed,20,nu metal,rock
2003,Put That Woman First,Jaheim,20,rnb,r&b / soul
2003,Real Good Man,Tim McGraw,20,country,country
2003,Red Dirt Road,Brooks & Dunn,20,country,country
2003,Red Rag Top,Tim McGraw,20,country,country
2003,Say Yes,Floetry,20,neo-soul,r&b / soul
2003,Send The Pain Below,Chevelle,20,alternative rock,rock
2003,Seven Nation Army,The White Stripes,20,rock,rock
2003,She'll Leave You With A Smile,George Strait,20,country,country
2003,She's My Kind Of Rain,Tim McGraw,20,country,country
2003,Show Me How To Live,Audioslave,20,rock,rock
2003,Sick Of Being Lonely,Field Mob,20,hip-hop,hip hop / rap
2003,Sk8er Boi,Avril Lavigne,20,rock,rock
2003,So Yesterday,Hilary Duff,20,pop,pop
2003,Someday,Nickelback,20,rock,rock
2003,Something,Lasgo,20,dance,dance / electronic
2003,Somewhere I Belong,Linkin Park,20,nu metal,rock
2003,Somewhere Out There,Our Lady Peace,20,alternative rock,rock
2003,Speed,Montgomery Gentry,20,country,country
2003,Stay Gone,Jimmy Wayne,20,country,country
2003,Step In The Name Of Love,R. Kelly,20,rnb,r&b / soul
2003,Still Ballin,2Pac Featuring Trick Daddy,20,rap,hip hop / rap
2003,Stole,Kelly Rowland,20,rnb,r&b / soul
2003,Stupid Girl,Cold,20,alternative rock,rock
2003,Suga Suga,Baby Bash Featuring Frankie J,20,rnb,r&b / soul
2003,That'd Be Alright,Alan Jackson,20,country,country
2003,The Baby,Blake Shelton,20,country,country
2003,The Jump Off,Lil' Kim Featuring Mr. Cheeks,20,hip-hop,hip hop / rap
2003,The Red,Chevelle,20,rock,rock
2003,These Days,Rascal Flatts,20,country,country
2003,This One's For The Girls,Martina McBride,20,country,country
2003,Thoia Thoing,R. Kelly,20,rnb,r&b / soul
2003,Three Wooden Crosses,Randy Travis,20,country,country
2003,Thugz Mansion,2Pac,20,rap,hip hop / rap
2003,Times Like These,Foo Fighters,20,rock,rock
2003,Tough Little Boys,Gary Allan,20,country,country
2003,Wanksta,50 Cent,20,rap,hip hop / rap
2003,What A Beautiful Day,Chris Cagle,20,country,country
2003,What Was I Thinkin',Dierks Bentley,20,country,country
2003,What Would You Do?,The Isley Brothers Featuring Ronald Isley,20,soul,r&b / soul
2003,Who Wouldn't Wanna Be Me,Keith Urban,20,country,country
2003,Who's Your Daddy?,Toby Keith,20,country,country
2003,You Know You're Right,Nirvana,20,grunge,rock
2003,Addicted,Simple Plan,19,pop punk,rock
2003,Bigger Than My Body,John Mayer,19,singer-songwriter,folk / acoustic
2003,Concrete Angel,Martina McBride,19,country,country
2003,Emotional Rollercoaster,Vivian Green,19,soul,r&b / soul
2003,Excuse Me Miss,Jay-Z,19,hip-hop,hip hop / rap
2003,Heaven,Live,19,alternative rock,rock
2003,Here Without You,3 Doors Down,19,rock,rock
2003,I Want You,Thalia Featuring Fat Joe,19,pop,pop
2003,One Of Those Days,Whitney Houston,19,pop,pop
2003,Pump It Up,Joe Budden,19,hip-hop,hip hop / rap
2003,Rain On Me,Ashanti,19,rnb,r&b / soul
2003,Raining On Sunday,Keith Urban,19,country,country
2003,Wave On Wave,Pat Green,19,country,country
2003,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,18,rnb,r&b / soul
2003,I Love This Bar,Toby Keith,18,country,country
2003,Officially Missing You,Tamia,18,rnb,r&b / soul
2003,Rock The Party,Benzino,18,hip-hop,hip hop / rap
2003,Sing For The Moment,Eminem,18,rap,hip hop / rap
2003,Stand Up,Ludacris Featuring Shawnna,18,hip-hop,hip hop / rap
2003,The Boys Of Summer,The Ataris,18,pop punk,rock
2003,Walked Outta Heaven,Jagged Edge,18,rnb,r&b / soul
2003,Blowin' Me Up (With Her Love),JC Chasez,17,pop,pop
2003,Die Another Day,Madonna,17,pop,pop
2003,I Should Be...,Dru Hill,17,rnb,r&b / soul
2003,Let's Get Down,Bow Wow Featuring Baby,17,hip-hop,hip hop / rap
2003,Senorita,Justin Timberlake,17,pop,pop
2003,Snake,R. Kelly Featuring Big Tigger,17,rnb,r&b / soul
