Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
1995,100% Pure Love,Crystal Waters,45,house,dance / electronic
1995,Another Night,Real McCoy,45,eurodance,dance / electronic
1995,Hold My Hand,Hootie & The Blowfish,44,rock,rock
1995,You Gotta Be,Des'ree,44,soul,r&b / soul
1995,Wild Night,John Mellencamp With Me'Shell Ndegeocello,42,rock,rock
1995,Run-Around,Blues Traveler,41,blues rock,blues
1995,I'm The Only One,Melissa Etheridge,40,rock,rock
1995,I Know,Dionne Farris,38,rnb,r&b / soul
1995,Tootsee Roll,69 Boyz,38,miami bass,hip hop / rap
1995,When Can I See You,Babyface,36,rnb,r&b / soul
1995,In The House Of Stone And Light,Martin Page,35,singer-songwriter,folk / acoustic
1995,Let Her Cry,Hootie & The Blowfish,35,rock,rock
1995,December,Collective Soul,34,alternative rock,rock
1995,Get Ready For This,2 Unlimited,34,eurodance,dance / electronic
1995,All I Wanna Do,Sheryl Crow,33,rock,rock
1995,I'll Make Love To You,Boyz II Men,33,rnb,r&b / soul
1995,Always,Bon Jovi,32,rock,rock
1995,Creep,TLC,32,rnb,r&b / soul
1995,Sukiyaki,4PM,32,r&b,r&b / soul
1995,As I Lay Me Down,Sophie B. Hawkins,31,pop,pop
1995,I Believe,Blessid Union Of Souls,31,pop,pop
1995,Freak Like Me,Adina Howard,30,rnb,r&b / soul
1995,"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,30,reggae,reggae
1995,I'll Stand By You,Pretenders,30,rock,rock
1995,Short Dick Man,20 Fingers Featuring Gillette,30,dance,dance / electronic
1995,Someone To Love,Jon B. Featuring Babyface,30,rnb,r&b / soul
1995,Take A Bow,Madonna,30,pop,pop
1995,Waterfalls,TLC,30,rnb,r&b / soul
1995,Boombastic/In The Summertime,Shaggy,29,reggae,reggae
1995,Don't Take It Personal (Just One Of Dem Days),Monica,29,rnb,r&b / soul
1995,I Can Love You Like That,All-4-One,29,rnb,r&b / soul
1995,"Shy Guy (From ""Bad Boys"")",Diana King,29,reggae,reggae
1995,This Is How We Do It,Montell Jordan,29,rnb,r&b / soul
1995,I Wanna Be Down,Brandy,28,rnb,r&b / soul
1995,Kiss From A Rose,Seal,28,pop,pop
1995,Water Runs Dry,Boyz II Men,28,rnb,r&b / soul
1995,"""December 1963 (Oh, What A Night)""",The 4 Seasons,27,pop,pop
1995,Before I Let You Go,Blackstreet,27,rnb,r&b / soul
1995,Hold On,Jamie Walters,27,pop,pop
1995,I Wish,Skee-Lo,27,hip-hop,hip hop / rap
1995,If You Love Me,Brownstone,27,rnb,r&b / soul
1995,"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,27,rock,rock
1995,On Bended Knee,Boyz II Men,27,rnb,r&b / soul
1995,The Rhythm Of The Night,Corona,27,dance,dance / electronic
1995,Total Eclipse Of The Heart,Nicki French,27,dance,dance / electronic
1995,Every Little Thing I Do,Soul For Real,26,rnb,r&b / soul
1995,Never Lie,Immature,26,rnb,r&b / soul
1995,Roll To Me,Del Amitri,26,rock,rock
1995,Strong Enough,Sheryl Crow,26,rock,rock
1995,Candy Rain,Soul For Real,25,rnb,r&b / soul
1995,Flava In Ya Ear,Craig Mack,25,hip-hop,hip hop / rap
1995,I Got 5 On It,Luniz,25,hip-hop,hip hop / rap
1995,"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,25,latin,latin
1995,Big Poppa/Warning,The Notorious B.I.G.,24,hip-hop,hip hop / rap
