Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2004,Slow Motion,Juvenile Featuring Soulja Slim,28,hip-hop,hip hop / rap
2004,So Far Away,Staind,28,rock,rock
2004,Stand Up,Ludacris Featuring Shawnna,28,hip-hop,hip hop / rap
2004,Locked Up,Akon Featuring Styles P.,27,rnb,r&b / soul
2004,Step In The Name Of Love,R. Kelly,27,rnb,r&b / soul
2004,Walked Outta Heaven,Jagged Edge,27,rnb,r&b / soul
2004,Dirt Off Your Shoulder,Jay-Z,26,hip-hop,hip hop / rap
2004,Dude,Beenie Man Featuring Ms. Thing,26,dancehall,reggae
2004,Move Ya Body,Nina Sky Featuring Jabba,26,rnb,r&b / soul
2004,Read Your Mind,Avant,26,rnb,r&b / soul
2004,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,26,hip-hop,hip hop / rap
2004,Are You Gonna Be My Girl,Jet,25,rock,rock
2004,Confessions Part II,Usher,25,rnb,r&b / soul
2004,I'm Still In Love With You,Sean Paul Featuring Sasha,25,dancehall,reggae
2004,Jesus Walks,Kanye West,25,hip-hop,hip hop / rap
2004,Turn Me On,Kevin Lyttle Featuring Spragga Benz,25,dancehall,reggae
2004,"""Me, Myself And I""",Beyonce,24,rnb,r&b / soul
2004,Hotel,Cassidy Featuring R. Kelly,24,hip-hop,hip hop / rap
2004,One Thing,Finger Eleven,24,alternative rock,rock
2004,She Will Be Loved,Maroon 5,24,pop,pop
2004,My Happy Ending,Avril Lavigne,23,pop rock,rock
2004,On The Way Down,Ryan Cabrera,23,pop,pop
2004,Sunshine,Lil' Flip Featuring Lea,23,dirty south,hip hop / rap
2004,With You,Jessica Simpson,23,pop,pop
2004,100 Years,Five for Fighting,22,alternative,rock
2004,Cold,Crossfade,22,rock,rock
2004,Harder To Breathe,Maroon 5,22,rock,rock
2004,Milkshake,Kelis,22,rnb,r&b / soul
2004,Naughty Girl,Beyonce,22,rnb,r&b / soul
2004,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,22,hip-hop,hip hop / rap
2004,Bright Lights,Matchbox Twenty,21,rock,rock
2004,F**k It (I Don't Want You Back),Eamon,21,pop,pop
2004,Fallen,Sarah McLachlan,21,singer-songwriter,folk / acoustic
2004,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,21,hip-hop,hip hop / rap
2004,Pieces Of Me,Ashlee Simpson,21,pop,pop
2004,Roses,OutKast,21,hip-hop,hip hop / rap
2004,Splash Waterfalls,Ludacris,21,hip-hop,hip hop / rap
2004,Through The Wire,Kanye West,21,hip-hop,hip hop / rap
2004,(I Hate) Everything About You,Three Days Grace,20,alternative rock,rock
2004,(There's Gotta Be) More To Life,Stacie Orrico,20,pop,pop
2004,8th World Wonder,Kimberley Locke,20,pop,pop
2004,Accidentally In Love,Counting Crows,20,rock,rock
2004,All Falls Down,Kanye West Featuring Syleena Johnson,20,hip-hop,hip hop / rap
2004,American Idiot,Green Day,20,punk rock,rock
2004,American Soldier,Toby Keith,20,country,country
2004,Bigger Than My Body,John Mayer,20,singer-songwriter,folk / acoustic
2004,Breaking The Habit,Linkin Park,20,rock,rock
2004,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,20,rnb,r&b / soul
2004,Cold Hard Bitch,Jet,20,rock,rock
2004,Culo,Pitbull Featuring Lil Jon,20,hip-hop,hip hop / rap
2004,Days Go By,Keith Urban,20,country,country
2004,Don't Take Your Love Away,Avant,20,rnb,r&b / soul
2004,Don't Tell Me,Avril Lavigne,20,pop rock,rock
2004,Float On,Modest Mouse,20,indie,rock
2004,Game Over (Flip),Lil' Flip,20,dirty south,hip hop / rap
2004,Gigolo,Nick Cannon Featuring R. Kelly,20,hip-hop,hip hop / rap
2004,Got It Twisted,Mobb Deep,20,hip-hop,hip hop / rap
2004,Happy People,R. Kelly,20,rnb,r&b / soul
2004,Headsprung,LL Cool J,20,hip-hop,hip hop / rap
2004,Heaven,Live,20,alternative rock,rock
2004,Hell Yeah,Montgomery Gentry,20,country,country
2004,Hey Mama,The Black Eyed Peas,20,hip-hop,hip hop / rap
2004,I Go Back,Kenny Chesney,20,country,country
2004,I Hate Everything,George Strait,20,country,country
2004,I Love This Bar,Toby Keith,20,country,country
2004,I Miss You,blink-182,20,punk rock,rock
2004,I Wanna Do It All,Terri Clark,20,country,country
2004,If You Ever Stop Loving Me,Montgomery Gentry,20,country,country
2004,Invisible,Clay Aiken,20,pop,pop
2004,Just Like You,Three Days Grace,20,alternative rock,rock
2004,Knuck If You Buck,Crime Mob Featuring Lil Scrappy,20,crunk,hip hop / rap
2004,Let's Be Us Again,Lonestar,20,country,country
2004,Let's Get It Started,The Black Eyed Peas,20,hip-hop,hip hop / rap
2004,Letters From Home,John Michael Montgomery,20,country,country
2004,Little Moments,Brad Paisley,20,country,country
2004,Live Like You Were Dying,Tim McGraw,20,country,country
2004,Love Song,311,20,alternative,rock
2004,Love's Divine,Seal,20,soul,r&b / soul
2004,Mayberry,Rascal Flatts,20,country,country
2004,Megalomaniac,Incubus,20,alternative rock,rock
2004,More & More,Joe,20,rnb,r&b / soul
2004,My Place,Nelly Featuring Jaheim,20,hip-hop,hip hop / rap
2004,No Problem,Lil Scrappy,20,crunk,hip hop / rap
2004,Ocean Avenue,Yellowcard,20,punk rock,rock
2004,On Fire,Lloyd Banks,20,rap,hip hop / rap
2004,One Call Away,Chingy Featuring J. Weav,20,hip-hop,hip hop / rap
2004,Overnight Celebrity,Twista,20,rap,hip hop / rap
2004,Perfect,Simple Plan,20,pop punk,rock
2004,Rain On Me,Ashanti,20,rnb,r&b / soul
2004,Redneck Woman,Gretchen Wilson,20,country,country
2004,Remember When,Alan Jackson,20,country,country
2004,Rubber Band Man,T.I.,20,hip-hop,hip hop / rap
2004,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,20,rap,hip hop / rap
2004,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,20,hip-hop,hip hop / rap
2004,Slither,Velvet Revolver,20,hard rock,rock
2004,Sorry 2004,Ruben Studdard,20,rnb,r&b / soul
2004,Southside,Lloyd Featuring Ashanti,20,rnb,r&b / soul
2004,Still Frame,Trapt,20,alternative rock,rock
2004,Still In Love,Teena Marie Featuring Baby,20,soul,r&b / soul
2004,Suds In The Bucket,Sara Evans,20,country,country
2004,Sweet Southern Comfort,Buddy Jewell,20,country,country
2004,There Goes My Life,Kenny Chesney,20,country,country
2004,Toxic,Britney Spears,20,pop,pop
2004,U Should've Known Better,Monica,20,rnb,r&b / soul
2004,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,20,hip-hop,hip hop / rap
2004,Watch The Wind Blow By,Tim McGraw,20,country,country
2004,Wave On Wave,Pat Green,20,country,country
2004,Whats Happnin!,Ying Yang Twins Featuring Trick Daddy,20,hip-hop,hip hop / rap
2004,Whiskey Girl,Toby Keith,20,country,country
2004,Why Can't I?,Liz Phair,20,alternative,rock
2004,Why?,Jadakiss Featuring Anthony Hamilton,20,hip-hop,hip hop / rap
2004,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,20,country,country
2004,You Don't Know My Name,Alicia Keys,20,soul,r&b / soul
2004,You'll Think Of Me,Keith Urban,20,country,country
2004,You're My Everything,Anita Baker,20,soul,r&b / soul
2004,Breakaway,Kelly Clarkson,19,pop,pop
2004,Cowboys Like Us,George Strait,19,country,country
2004,Figured You Out,Nickelback,19,rock,rock
2004,Honesty (Write Me A List),Rodney Atkins,19,country,country
2004,Perfect,Sara Evans,19,country,country
2004,Take Me Out,Franz Ferdinand,19,indie,rock
2004,That's What It's All About,Brooks & Dunn,19,country,country
2004,Breathe,Michelle Branch,18,pop,pop
2004,Broken,Seether Featuring Amy Lee,18,alternative rock,rock
2004,Call My Name,Prince,18,funk,r&b / soul
2004,Change Clothes,Jay-Z,18,hip-hop,hip hop / rap
2004,Charlene,Anthony Hamilton,18,soul,r&b / soul
2004,Everytime,Britney Spears,18,pop,pop
2004,Gangsta Nation,Westside Connection Featuring Nate Dogg,18,gangsta rap,hip hop / rap
2004,I Can Only Imagine,MercyMe,18,christian,rock
2004,In A Real Love,Phil Vassar,18,country,country
2004,Jook Gal (Wine Wine),Elephant Man,18,dancehall,reggae
2004,Knock Knock,Monica,18,rnb,r&b / soul
2004,Let's Get Away,T.I.,18,hip-hop,hip hop / rap
2004,Loco,David Lee Murphy,18,country,country
2004,Long Black Train,Josh Turner,18,country,country
2004,Lying From You,Linkin Park,18,nu metal,rock
2004,My Band,D12,18,rap,hip hop / rap
2004,Neva Eva,Trillville,18,crunk,hip hop / rap
2004,Somebody Told Me,The Killers,18,rock,rock
2004,Stunt 101,G Unit,18,rap,hip hop / rap
2004,Wanna Get To Know You,G-Unit Featuring Joe,18,rap,hip hop / rap
2004,Weak And Powerless,A Perfect Circle,18,alternative rock,rock
2004,Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,18,country,country
2004,1985,Bowling For Soup,17,pop punk,rock
2004,Forthenight,Musiq,17,soul,r&b / soul
2004,Here For The Party,Gretchen Wilson,17,country,country
2004,I Am The Highway,Audioslave,17,rock,rock
2004,In My Life,Juvenile Featuring Mannie Fresh,17,hip-hop,hip hop / rap
2004,Just For You,Lionel Richie,17,soul,r&b / soul
2004,My Boo,Usher And Alicia Keys,17,rnb,r&b / soul
2004,Selfish,Slum Village Featuring Kanye West & John Legend,17,hip hop,hip hop / rap
2004,So Cold,Breaking Benjamin,17,alternative rock,rock
2004,So Sexy,Twista Featuring R. Kelly,17,rap,hip hop / rap
2004,Somebody,Reba McEntire,17,country,country
2004,Stacy's Mom,Fountains of Wayne,17,power pop,pop
2004,You Raise Me Up,Josh Groban,17,classical,pop
2004,"""Breathe, Stretch, Shake""",Mase Featuring P. Diddy,16,rap,hip hop / rap
2004,Away From Me,Puddle of Mudd,16,post-grunge,rock
2004,Breathe,Fabolous,16,hip-hop,hip hop / rap
2004,Dangerously In Love,Beyonce,16,rnb,r&b / soul
2004,Drinkin' Bone,Tracy Byrd,16,country,country
2004,Feelin' Way Too Damn Good,Nickelback,16,rock,rock
2004,I Got A Feelin',Billy Currington,16,country,country
