Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2013,Next To Me,Emeli Sande,20,soul,r&b / soul
2013,Night Train,Jason Aldean,20,country,country
2013,One Of Those Nights,Tim McGraw,20,country,country
2013,Parking Lot Party,Lee Brice,20,country,country
2013,Pour It Up,Rihanna,20,pop,pop
2013,Red Nose,Sage The Gemini,20,hip-hop,hip hop / rap
2013,Redneck Crazy,Tyler Farr,20,country,country
2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,20,hip-hop,hip hop / rap
2013,Round Here,Florida Georgia Line,20,country,country
2013,Runnin' Outta Moonlight,Randy Houser,20,country,country
2013,See You Again,Carrie Underwood,20,country,country
2013,Skyfall,Adele,20,soundtrack,soundtrack
2013,Somebody's Heartbreak,Hunter Hayes,20,country,country
2013,Southern Comfort Zone,Brad Paisley,20,country,country
2013,Southern Girl,Tim McGraw,20,country,country
2013,Still Into You,Paramore,20,rock,rock
2013,Sure Be Cool If You Did,Blake Shelton,20,country,country
2013,The One That Got Away,Jake Owen,20,country,country
2013,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,20,country,country
2013,Til My Last Day,Justin Moore,20,country,country
2013,Tom Ford,Jay-Z,20,hip-hop,hip hop / rap
2013,Tornado,Little Big Town,20,country,country
2013,Troublemaker,Olly Murs Featuring Flo Rida,20,pop,pop
2013,Turn On The Lights,Future,20,hip-hop,hip hop / rap
2013,Two Black Cadillacs,Carrie Underwood,20,country,country
2013,Type Of Way,Rich Homie Quan,20,hip-hop,hip hop / rap
2013,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,20,rap,hip hop / rap
2013,Va Va Voom,Nicki Minaj,20,pop,pop
2013,We Still In This B****,B.o.B Featuring T.I. & Juicy J,20,hip-hop,hip hop / rap
2013,Wicked Games,The Weeknd,20,rnb,r&b / soul
2013,"""Hold On, We're Going Home""",Drake Featuring Majid Jordan,19,hip-hop,hip hop / rap
2013,Best Song Ever,One Direction,19,pop,pop
2013,Get Me Bodied,Beyonce,19,rnb,r&b / soul
2013,More Than Miles,Brantley Gilbert,19,country,country
2013,Point At You,Justin Moore,19,country,country
2013,Roar,Katy Perry,19,pop,pop
2013,Slow Down,Selena Gomez,19,pop,pop
2013,Applause,Lady Gaga,18,pop,pop
2013,Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa,18,rnb,r&b / soul
2013,Little Things,One Direction,18,pop,pop
2013,Pirate Flag,Kenny Chesney,18,country,country
2013,Pompeii,Bastille,18,indie,rock
2013,That's My Kind Of Night,Luke Bryan,18,country,country
2013,Like Jesus Does,Eric Church,17,country,country
2013,Replay,Zendaya,17,r&b,r&b / soul
2013,Wrecking Ball,Miley Cyrus,17,pop,pop
2013,#Beautiful,Mariah Carey Featuring Miguel,16,pop,pop
2013,#thatPOWER,will.i.am Featuring Justin Bieber,16,pop,pop
2013,Berzerk,Eminem,16,rap,hip hop / rap
2013,Bounce It,Juicy J Featuring Wale & Trey Songz,16,hip-hop,hip hop / rap
2013,C'mon,Ke$ha,16,pop,pop
2013,Diced Pineapples,Rick Ross Featuring Wale & Drake,16,hip-hop,hip hop / rap
2013,Did It For The Girl,Greg Bates,16,country,country
2013,Fine China,Chris Brown,16,rnb,r&b / soul
