Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2001,The Way You Love Me,Faith Hill,56,country,country
2001,Kryptonite,3 Doors Down,53,rock,rock
2001,I Hope You Dance,Lee Ann Womack,48,country,country
2001,Hanging By A Moment,Lifehouse,47,rock,rock
2001,With Arms Wide Open,Creed,47,rock,rock
2001,Drops Of Jupiter (Tell Me),Train,42,rock,rock
2001,If You're Gone,Matchbox Twenty,42,rock,rock
2001,Bent,Matchbox Twenty,39,rock,rock
2001,Drive,Incubus,39,alternative rock,rock
2001,Thank You,Dido,39,pop,pop
2001,It's Been Awhile,Staind,38,rock,rock
2001,Hit 'Em Up Style (Oops!),Blu Cantrell,34,rnb,r&b / soul
2001,Follow Me,Uncle Kracker,33,rock,rock
2001,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,33,hip-hop,hip hop / rap
2001,Again,Lenny Kravitz,32,rock,rock
2001,South Side,Moby Featuring Gwen Stefani,32,electronic,dance / electronic
2001,I Do!!,Toya,31,rnb,r&b / soul
2001,Case Of The Ex (Whatcha Gonna Do),Mya,30,rnb,r&b / soul
2001,Dance With Me,Debelah Morgan,29,rnb,r&b / soul
2001,Fallin',Alicia Keys,29,soul,r&b / soul
2001,Peaches & Cream,112,29,rnb,r&b / soul
2001,Ride Wit Me,Nelly Featuring City Spud,29,hip hop,hip hop / rap
2001,Where The Party At,Jagged Edge With Nelly,29,rnb,r&b / soul
2001,Angel,Shaggy Featuring Rayvon,28,reggae,reggae
2001,He Loves U Not,Dream,28,j-pop,pop
2001,Independent Women Part I,Destiny's Child,28,rnb,r&b / soul
2001,What Would You Do?,City High,28,rnb,r&b / soul
2001,Fill Me In,Craig David,27,rnb,r&b / soul
2001,Most Girls,P!nk,27,pop,pop
2001,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,27,rap,hip hop / rap
2001,I'm Real,Jennifer Lopez Featuring Ja Rule,26,pop,pop
2001,Stutter,Joe Featuring Mystikal,26,rnb,r&b / soul
2001,This I Promise You,*NSYNC,26,pop,pop
2001,Beautiful Day,U2,25,rock,rock
2001,Crazy,K-Ci & JoJo,25,rnb,r&b / soul
2001,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",25,reggae,reggae
2001,No More (Baby I'ma Do Right),3LW,25,rnb,r&b / soul
2001,Only Time,Enya,25,new age,folk / acoustic
2001,The Star Spangled Banner,Whitney Houston,25,pop,pop
2001,Can't Fight The Moonlight,LeAnn Rimes,24,country,country
2001,Don't Think I'm Not,Kandi,24,rnb,r&b / soul
2001,Get Ur Freak On,"Missy ""Misdemeanor"" Elliott",24,hip-hop,hip hop / rap
2001,I'm Like A Bird,Nelly Furtado,24,pop,pop
2001,Music,Madonna,24,pop,pop
