Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2022,It's The Most Wonderful Time Of The Year,Andy Williams,32,pop,pop
2022,Numb Little Bug,Em Beihold,32,indie pop,pop
2022,Wait For U,Future Featuring Drake & Tems,32,hip-hop,hip hop / rap
2022,You Proof,Morgan Wallen,32,country,country
2022,A Holly Jolly Christmas,Burl Ives,31,folk,folk / acoustic
2022,Easy On Me,Adele,31,2021,pop
2022,Chasing After You,Ryan Hurd With Maren Morris,30,country,country
2022,Last Christmas,Wham!,30,christmas,holiday
2022,Titi Me Pregunto,Bad Bunny,30,reggaeton,latin
2022,Knife Talk,Drake Featuring 21 Savage & Project Pat,29,hip-hop,hip hop / rap
2022,Love Nwantiti (Ah Ah Ah),CKay,29,rnb,r&b / soul
2022,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,29,jazz,jazz
2022,First Class,Jack Harlow,28,rap,hip hop / rap
2022,In A Minute,Lil Baby,28,rap,hip hop / rap
2022,Rock And A Hard Place,Bailey Zimmerman,28,country,country
2022,I Like You (A Happier Song),Post Malone Featuring Doja Cat,27,hip-hop,hip hop / rap
2022,One Right Now,Post Malone & The Weeknd,27,soul,r&b / soul
2022,She Had Me At Heads Carolina,Cole Swindell,27,country,country
2022,Whiskey On You,Nate Smith,27,jazz,jazz
2022,Flower Shops,ERNEST Featuring Morgan Wallen,26,country,country
2022,Happier Than Ever,Billie Eilish,26,noise pop,rock
2022,Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,26,country,country
2022,Vegas,Doja Cat,26,pop,pop
2022,Bad Habit,Steve Lacy,25,bedroom pop,rock
2022,Circles Around This Town,Maren Morris,25,country,country
2022,Feliz Navidad,Jose Feliciano,25,latin,latin
2022,I Ain't Worried,OneRepublic,25,pop,pop
2022,Son Of A Sinner,Jelly Roll,25,rap,hip hop / rap
2022,Until I Found You,Stephen Sanchez,25,pop,pop
2022,abcdefu,GAYLE,25,pop,pop
2022,AA,Walker Hayes,24,country,country
2022,Boyfriend,Dove Cameron,24,pop,pop
2022,Jimmy Cooks,Drake Featuring 21 Savage,24,hip-hop,hip hop / rap
2022,Late Night Talking,Harry Styles,24,pop,pop
2022,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,24,jazz,jazz
2022,Lose Yourself,Eminem,24,rap,hip hop / rap
2022,One Mississippi,Kane Brown,24,country,country
2022,Doin' This,Luke Combs,23,country,country
2022,Ghostbusters,Ray Parker Jr.,23,pop,pop
2022,Moscow Mule,Bad Bunny,23,reggaeton,latin
2022,The Kind Of Love We Make,Luke Combs,23,country,country
2022,5 Foot 9,Tyler Hubbard,22,country,country
2022,Efecto,Bad Bunny,22,reggaeton,latin
2022,Heart On Fire,Eric Church,22,country,country
2022,Thriller,Michael Jackson,22,pop,pop
2022,Chosen,Blxst & Tyga Featuring Ty Dolla $ign,21,rap,hip hop / rap
2022,Die For You,The Weeknd & Ariana Grande,21,pop,pop
2022,Free Mind,Tems,21,rnb,r&b / soul
2022,I Hate U,SZA,21,alternative rnb,r&b / soul
2022,Pepas,Farruko,21,party,latin
2022,Provenza,Karol G,21,reggaeton,latin
2022,Sleigh Ride,The Ronettes,21,pop,pop
2022,The Next Episode,Dr. Dre Featuring Snoop Dogg,21,rap,hip hop / rap
2022,Victoria's Secret,Jax,21,pop,pop
2022,23,Sam Hunt,20,country,country
2022,All Mine,Brent Faiyaz,20,pop,pop
2022,Bam Bam,Camila Cabello Featuring Ed Sheeran,20,pop,pop
2022,Bones,Imagine Dragons,20,rock,rock
2022,Broadway Girls,Lil Durk Featuring Morgan Wallen,20,rap,hip hop / rap
2022,Damn Strait,Scotty McCreery,20,country,country
2022,Despues de La Playa,Bad Bunny,20,reggaeton,latin
2022,For Tonight,Giveon,20,rnb,r&b / soul
2022,Ghost Story,Carrie Underwood,20,country,country
2022,Girls Want Girls,Drake Featuring Lil Baby,20,hip-hop,hip hop / rap
2022,Glimpse Of Us,Joji,20,ballad,pop
2022,Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,20,country,country
2022,Have Mercy,Chloe,20,techno,dance / electronic
2022,Hotel Lobby (Unc And Phew),Quavo & TakeOff,20,rap,hip hop / rap
2022,Hrs And Hrs,Muni Long,20,rnb,r&b / soul
2022,If I Was A Cowboy,Miranda Lambert,20,country,country
2022,Last Night Lonely,Jon Pardi,20,country,country
2022,Like I Love Country Music,Kane Brown,20,country,country
2022,Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,20,country,country
2022,No Love,Summer Walker & SZA,20,soul,r&b / soul
2022,She's All I Wanna Be,Tate McRae,20,pop,pop
2022,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,20,rap,hip hop / rap
2022,Take My Breath,The Weeknd,20,synthpop,pop
2022,Take My Name,Parmalee,20,alternative rock,rock
2022,Thought You Should Know,Morgan Wallen,20,country,country
2022,To Be Loved By You,Parker McCollum,20,country,country
2022,Trouble With A Heartbreak,Jason Aldean,20,country,country
2022,Underneath The Tree,Kelly Clarkson,20,pop,pop
2022,Unstoppable,Sia,20,powerful,pop
2022,Way 2 Sexy,Drake Featuring Future & Young Thug,20,hip-hop,hip hop / rap
2022,What Happened To Virgil,Lil Durk Featuring Gunna,20,rap,hip hop / rap
2022,Whiskey And Rain,Michael Ray,20,country,country
2022,Wishful Drinking,Ingrid Andress With Sam Hunt,20,country,country
2022,By Your Side,Rod Wave,19,trap,hip hop / rap
2022,Cuff It,Beyonce,19,rnb,r&b / soul
2022,Family Ties,Baby Keem & Kendrick Lamar,19,merge,hip hop / rap
2022,Fingers Crossed,Lauren Spencer Smith,19,pop,pop
2022,Last Last,Burna Boy,19,rap,hip hop / rap
2022,Puffin On Zootiez,Future,19,trap,hip hop / rap
2022,Super Freaky Girl,Nicki Minaj,19,hip-hop,hip hop / rap
2022,Surface Pressure,Jessica Darrow,19,disney,soundtrack
2022,What My World Spins Around,Jordan Davis,19,country,country
2022,Break My Soul,Beyonce,18,rnb,r&b / soul
2022,Come Through,H.E.R. Featuring Chris Brown,18,rnb,r&b / soul
2022,Music For A Sushi Restaurant,Harry Styles,18,2022,rock
2022,Pick Me Up,Gabby Barrett,18,country,country
2022,Betty (Get Money),Yung Gravy,17,rap,hip hop / rap
2022,Country On,Luke Bryan,17,country,country
2022,Fair Trade,Drake Featuring Travis Scott,17,hip-hop,hip hop / rap
2022,Golden Hour,JVKE,17,pop,pop
2022,Left And Right,Charlie Puth Featuring Jung Kook,17,pop,pop
2022,Pressure,Ari Lennox,17,rnb,r&b / soul
2022,Same Boat,Zac Brown Band,17,country,country
2022,Santa Tell Me,Ariana Grande,17,pop,pop
2022,Slow Down Summer,Thomas Rhett,17,country,country
2022,Christmas (Baby Please Come Home),Darlene Love,16,soul,r&b / soul
2022,Dos Oruguitas,Sebastian Yatra,16,colombia,latin
2022,Half Of Me,Thomas Rhett Featuring Riley Green,16,country,country
2022,I Love You So,The Walters,16,indie pop,rock
2022,Oh My God,Adele,16,soul,r&b / soul
2022,Romantic Homicide,d4vd,16,indie pop,rock
2022,Run Rudolph Run,Chuck Berry,16,rock and roll,rock
2022,So Good,Halsey,16,pop,pop
2022,Un Ratito,Bad Bunny,16,reggaeton,latin
2022,Wait In The Truck,HARDY Featuring Lainey Wilson,16,country,country
2022,2step,Ed Sheeran Featuring Lil Baby,15,acoustic,folk / acoustic
2022,All Too Well (Taylor's Version),Taylor Swift,15,country rock,country
2022,Cooped Up,Post Malone Featuring Roddy Ricch,15,hip-hop,hip hop / rap
2022,Don't Come Lookin',Jackson Dean,15,country,country
2022,La Bachata,Manuel Turizo,15,summer,latin
2022,Light Switch,Charlie Puth,15,pop,pop
